t,n_sat,dop,sigma_pos,dt_upd
81.6,9.96666385568921,1.94333487937093,1.74333487937093,0.352500316234964
81.8,9.96549208211979,1.94397935483412,1.74397935483412,0.352632140761524
82,9.96439510374217,1.94458269294181,1.74458269294181,0.352755550829006
82.2,9.96337329350545,1.945144688572,1.745144688572,0.352870504480637
82.4,9.962427002147,1.94566514881915,1.74566514881915,0.352976962258462
82.6,9.96155655807337,1.94614389305965,1.74614389305965,0.353074887216746
82.8,9.96076226724815,1.94658075301352,1.74658075301352,0.353164244934583
83,9.96004441308696,1.94697557280217,1.74697557280217,0.353245003527717
83.2,9.95940325635932,1.94732820900237,1.74732820900237,0.353317133659576
83.4,9.95883903509778,1.94763853069622,1.74763853069622,0.353380608551499
83.6,9.95835196451403,1.94790641951728,1.74790641951728,0.353435403992171
83.8,9.95794223692226,1.94813176969276,1.74813176969276,0.353481498346246
84,9.95761002166962,1.94831448808171,1.74831448808171,0.353518872562168
84.2,9.95735546507393,1.94845449420934,1.74845449420934,0.353547510179183
84.4,9.95717869036856,1.94855172029729,1.74855172029729,0.353567397333536
84.6,9.95707979765464,1.94860611128995,1.74860611128995,0.353578522763853
84.8,9.95705886386036,1.9486176248768,1.7486176248768,0.353580877815709
85,9.95711594270775,1.94858623151074,1.74858623151074,0.353574456445378
85.2,9.95725106468657,1.94851191442239,1.74851191442239,0.353559255222761
85.4,9.95746423703558,1.94839466963043,1.74839466963043,0.353535273333497
85.6,9.95775544373111,1.94823450594789,1.74823450594789,0.35350251258025
85.8,9.95812464548289,1.94803144498441,1.74803144498441,0.353460977383175
86,9.95857177973726,1.94778552114451,1.74778552114451,0.353410674779558
86.2,9.9590967606876,1.94749678162182,1.74749678162182,0.353351614422645
86.4,9.95969947929217,1.9471652863893,1.7471652863893,0.35328380857963
86.6,9.96037980329918,1.94679110818545,1.74679110818545,0.353207272128843
86.8,9.96113757727915,1.94637433249647,1.74637433249647,0.353122022556095
87,9.96197262266468,1.94591505753442,1.74591505753442,0.353028079950223
87.2,9.96288473779732,1.94541339421147,1.74541339421147,0.352925466997801
87.4,9.96387369798185,1.94486946610998,1.74486946610998,0.352814208977042
87.6,9.96493925554772,1.94428340944875,1.74428340944875,0.352694333750881
87.8,9.96608113991779,1.94365537304522,1.74365537304522,0.352565871759249
88,9.96729905768422,1.94298551827368,1.74298551827368,0.352428856010526
88.2,9.96859269269157,1.94227401901964,1.74227401901964,0.352283322072199
88.4,9.96996170612708,1.94152106163011,1.74152106163011,0.352129308060704
88.6,9.97140573661807,1.94072684486006,1.74072684486006,0.351966854630468
88.8,9.97292440033641,1.93989157981497,1.73989157981497,0.351796004962154
89,9.97451729111015,1.93901548988942,1.73901548988942,0.351616804750108
89.2,9.97618398054207,1.93809881070186,1.73809881070186,0.351429302189017
89.4,9.97792401813533,1.93714179002557,1.73714179002557,0.351233547959775
