t,n_sat,dop,sigma_pos,dt_upd
78.2,9.4873752309913,2.20694362295478,2.00694362295478,0.406420286513478
78.4,9.48378241819111,2.20891966999489,2.00891966999489,0.4068244779535
78.6,9.48028864439027,2.21084124558535,2.01084124558535,0.407217527506095
78.8,9.4768950119878,2.21270774340671,2.01270774340671,0.407599311151373
79,9.47360259427055,2.2145185731512,2.0145185731512,0.407969708144563
79.2,9.47041243506414,2.21627316071472,2.01627316071472,0.408328601055284
79.4,9.46732554839301,2.21797094838385,2.01797094838385,0.408675875805787
79.6,9.46434291814968,2.21961139501768,2.01961139501768,0.409011421708161
79.8,9.46146549777341,2.22119397622463,2.02119397622463,0.409335131500492
80,9.45869420993823,2.22271818453397,2.02271818453397,0.409646901381949
80.2,9.4560299462506,2.22418352956217,2.02418352956217,0.409946631046807
80.4,9.45347356695664,2.22558953817385,2.02558953817385,0.410234223717378
80.6,9.45102590065915,2.22693575463747,2.02693575463747,0.410509586175846
80.8,9.44868774404447,2.22822174077554,2.02822174077554,0.410772628794997
81,9.44645986161928,2.2294470761094,2.0294470761094,0.411023265567831
81.2,9.44434298545737,2.23061135799845,2.03061135799845,0.411261414136046
81.4,9.44233781495657,2.23171420177388,2.03171420177388,0.411486995817385
81.6,9.44044501660587,2.23275524086677,2.03275524086677,0.411699935631839
81.8,9.43866522376272,2.2337341269305,2.0337341269305,0.411900162326694
82,9.43699903644076,2.23465052995758,2.03465052995758,0.412087608400415
82.2,9.43544702110791,2.23550413839065,2.03550413839065,0.41226221012536
82.4,9.43400971049495,2.23629465922778,2.03629465922778,0.412423907569318
82.6,9.43268760341467,2.23702181812193,2.03702181812193,0.41257264461585
82.8,9.43148116459151,2.23768535947467,2.03768535947467,0.412708368983455
83,9.43039082450204,2.23828504652388,2.03828504652388,0.41283103224352
83.2,9.42941697922599,2.23882066142571,2.03882066142571,0.412940589837076
83.4,9.42855999030812,2.23929200533054,2.03929200533054,0.413037001090337
83.6,9.4278201846309,2.239698898453,2.039698898453,0.413120229229023
83.8,9.42719785429806,2.24004118013607,2.04004118013607,0.413190241391469
84,9.42669325652894,2.24031870890908,2.04031870890908,0.413247008640494
84.2,9.42630661356394,2.24053136253983,2.04053136253983,0.413290505974057
84.4,9.42603811258076,2.24067903808058,2.04067903808058,0.413320712334664
84.6,9.42588790562177,2.24076165190803,2.04076165190803,0.413337610617551
84.8,9.42585610953232,2.24077913975723,2.04077913975723,0.413341187677614
85,9.42594280591013,2.24073145674943,2.04073145674943,0.413331434335111
85.2,9.42614804106573,2.24061857741385,2.04061857741385,0.413308345380106
85.4,9.426471825994,2.2404404957033,2.0404404957033,0.413271919575675
85.6,9.42691413635677,2.24019722500377,2.04019722500377,0.413222159659863
85.8,9.42747491247654,2.2398887981379,2.0398887981379,0.413159072346389
86,9.42815405934128,2.2395152673623,2.0395152673623,0.413082668324106
86.2,9.42895144662035,2.23907670435881,2.03907670435881,0.41299296225521
86.4,9.42986690869156,2.23857320021964,2.03857320021964,0.412889972772199
86.6,9.43090024467924,2.23800486542642,2.03800486542642,0.412773722473586
86.8,9.43205121850344,2.23737182982311,2.03737182982311,0.412644237918363
87,9.43331955894024,2.23667424258287,2.03667424258287,0.412501549619223
87.2,9.43470495969305,2.23591227216882,2.03591227216882,0.412345692034531
87.4,9.436207079475,2.23508610628875,2.03508610628875,0.412176703559063
87.6,9.43782554210224,2.23419595184377,2.03419595184377,0.411994626513497
87.8,9.43955993659841,2.23324203487087,2.03324203487087,0.411799507132679
88,9.44140981730984,2.23222460047959,2.03222460047959,0.411591395552643
88.2,9.44337470403183,2.23114391278249,2.03114391278249,0.411370345796419
88.4,9.44545408214574,2.23000025481985,2.03000025481985,0.411136415758605
88.6,9.44764740276691,2.2287939284782,2.0287939284782,0.410889667188723
88.8,9.44995408290342,2.22752525440312,2.02752525440312,0.410630165673366
89,9.45237350562552,2.22619457190596,2.02619457190596,0.410357980617129
89.2,9.45490502024584,2.22480223886479,2.02480223886479,0.410073185222343
89.4,9.45754794251012,2.22334863161944,2.02334863161944,0.409775856467612
89.6,9.46030155479862,2.22183414486076,2.02183414486076,0.409466075085155
89.8,9.46316510633799,2.2202591915141,2.0202591915141,0.409143925536976
90,9.4661378134236,2.21862420261702,2.01862420261702,0.408809495989845
90.2,9.4692188596522,2.21692962719129,2.01692962719129,0.408462878289128
90.4,9.47240739616497,2.21517593210927,2.01517593210927,0.408104167931441
90.6,9.47570254190074,2.21336360195459,2.01336360195459,0.407733464036167
90.8,9.47910338385932,2.21149313887737,2.01149313887737,0.407350869315826
91,9.48260897737502,2.20956506244374,2.00956506244374,0.406956490045311
91.2,9.48621834639997,2.20757990948001,2.00757990948001,0.406550436030003
91.4,9.48993048379753,2.20553823391136,2.00553823391136,0.406132820572778
91.6,9.4937443516453,2.20344060659509,2.00344060659509,0.405703760439904
91.8,9.49765888154797,2.20128761514862,2.00128761514862,0.405263375825854
92,9.50167297495973,2.19907986377215,1.99907986377215,0.404811790317031
92.2,9.50578550351614,2.19681797306612,1.99681797306612,0.404349130854434
92.4,9.50999530937545,2.1945025798435,1.9945025798435,0.403875527695262
92.6,9.51430120556919,2.19213433693695,1.99213433693695,0.403391114373466
92.8,9.51870197636189,2.18971391300096,1.98971391300096,0.402896027659288
93,9.52319637761993,2.18724199230904,1.98724199230904,0.402390407517758
93.2,9.52778313718931,2.18471927454588,1.98471927454588,0.401874397066202
93.4,9.5324609552822,2.18214647459479,1.98214647459479,0.401348142530752
93.6,9.53722850487225,2.17952432232026,1.97952432232026,0.400811793201871
93.8,9.54208443209845,2.17685356234585,1.97685356234585,0.400265501388924
94,9.54702735667742,2.17413495382742,1.97413495382742,0.39970942237379
94.2,9.55205587232405,2.17136927022177,1.97136927022177,0.399143714363544
94.4,9.55716854718031,2.16855729905083,1.96855729905083,0.398568538442216
94.6,9.56236392425206,2.16569984166137,1.96569984166137,0.397984058521643
94.8,9.56764052185386,2.16279771298038,1.96279771298038,0.397390441291441
95,9.57299683406144,2.15985174126621,1.95985174126621,0.396787856168088
95.2,9.57843133117187,2.15686276785547,1.95686276785547,0.396176475243165
95.4,9.58394246017114,2.15383164690587,1.95383164690587,0.395556473230747
95.6,9.58952864520912,2.15075924513498,1.95075924513498,0.394928027413973
95.8,9.59518828808168,2.14764644155508,1.94764644155508,0.394291317590811
96,9.60091976871976,2.14449412720413,1.94449412720413,0.393646526019027
96.2,9.60672144568541,2.14130320487303,1.94130320487303,0.392993837360392
96.4,9.61259165667446,2.13807458882905,1.93807458882905,0.392333438624124
96.6,9.61852871902576,2.13480920453583,1.93480920453583,0.391665519109602
96.8,9.6245309302368,2.13150798836976,1.93150798836976,0.39099027034836
97,9.63059656848554,2.12817188733295,1.92817188733295,0.390307886045377
97.2,9.63672389315828,2.12480185876295,1.92480185876295,0.389618562019693
97.4,9.64291114538344,2.12139887003911,1.92139887003911,0.388922496144363
97.6,9.64915654857101,2.11796389828594,1.91796389828594,0.388219888285761
97.8,9.65545830895762,2.11449793007331,1.91449793007331,0.387510940242268
98,9.66181461615682,2.11100196111375,1.91100196111375,0.386795855682358
98.2,9.66822364371473,2.1074769959569,1.9074769959569,0.386074840082093
98.4,9.67468354967057,2.10392404768119,1.90392404768119,0.385348100662061
98.6,9.68119247712206,2.10034413758286,1.90034413758286,0.384615846323768
98.8,9.68774855479552,2.09673829486246,1.89673829486246,0.383878287585504
99,9.69434989762033,2.09310755630882,1.89310755630882,0.383135636517713
99.2,9.70099460730776,2.08945296598073,1.88945296598073,0.382388106677877
99.4,9.70768077293391,2.08577557488635,1.88577557488635,0.381635913044935
99.6,9.71440647152649,2.08207644066043,1.88207644066043,0.380879271953269
99.8,9.72116976865537,2.07835662723954,1.87835662723954,0.38011840102627
100,9.72796871902667,2.07461720453533,1.87461720453533,0.379353519109499
100.2,9.73480136708018,2.0708592481059,1.8708592481059,0.37858484620348
100.4,9.74166574758993,2.06708383882554,1.86708383882554,0.377812603396133
100.6,9.74855988626778,2.06329206255272,1.86329206255272,0.377037012794875
100.8,9.75548180036967,2.05948500979668,1.85948500979668,0.376258297458412
101,9.76242949930456,2.05566377538249,1.85566377538249,0.375476681328237
101.2,9.7694009852457,2.05182945811486,1.85182945811486,0.374692389159858
101.4,9.77639425374406,2.04798316044077,1.84798316044077,0.373905646453794
101.6,9.78340729434378,2.04412598811092,1.84412598811092,0.373116679386324
101.8,9.79043809119947,2.04025904984029,1.84025904984029,0.37232571474006
102,9.79748462369496,2.03638345696777,1.83638345696777,0.371532979834317
102.2,9.80454486706362,2.03250032311501,1.83250032311501,0.370738702455343
102.4,9.81161679300972,2.02861076384466,1.82861076384466,0.369943110786407
102.6,9.81869837033092,2.024715896318,1.824715896318,0.369146433337772
102.8,9.82578756554148,2.02081683895219,1.82081683895219,0.368348898876583
103,9.83288234349613,2.01691471107713,1.81691471107713,0.367550736356686
103.2,9.83998066801426,2.01301063259216,1.81301063259216,0.366752174848396
103.4,9.84708050250443,2.00910572362256,1.80910572362256,0.365953443468252
103.6,9.85417981058878,2.00520110417617,1.80520110417617,0.365154771308763
103.8,9.86127655672729,2.00129789379999,1.80129789379999,0.36435638736818
104,9.86836870684168,1.99739721123708,1.79739721123708,0.363558520480312
104.2,9.87545422893861,1.99350017408376,1.79350017408376,0.362761399244406
104.4,9.88253109373224,1.98960789844727,1.78960789844727,0.361965251955123
104.6,9.88959727526564,1.9857214986039,1.7857214986039,0.361170306532616
104.8,9.89665075153111,1.98184208665789,1.78184208665789,0.360376790452751
105,9.90368950508909,1.977970772201,1.777970772201,0.359584930677477
105.2,9.9107115236855,1.97410866197297,1.77410866197297,0.358794953585381
105.4,9.91771480086723,1.97025685952302,1.77025685952302,0.358007084902437
105.6,9.92469733659571,1.96641646487236,1.76641646487236,0.357221549632982
105.8,9.93165713785833,1.96258857417792,1.76258857417792,0.356438571990938
106,9.93859221927741,1.95877427939743,1.75877427939743,0.355658375331292
106.2,9.94550060371665,1.95497466795584,1.75497466795584,0.354881182081876
106.4,9.95238032288488,1.95119082241332,1.75119082241332,0.354107213675451
106.6,9.9592294179367,1.94742382013481,1.74742382013481,0.353336690482121
106.8,9.96604594007019,1.9436747329614,1.7436747329614,0.352569831742104
107,9.97282795112108,1.93994462688341,1.73994462688341,0.351806855498878
107.2,9.97957352415358,1.93623456171553,1.73623456171553,0.351047978532723
107.4,9.98628074404735,1.93254559077396,1.73254559077396,0.350293416294673
107.6,9.9929477080807,1.92887876055562,1.72887876055562,0.349543382840921
107.8,9.99957252650962,1.92523511041971,1.72523511041971,0.348798090767668
108,10.0061533231426,1.92161567227158,1.72161567227158,0.348057751146461
108.2,10.0126882359109,1.91802147024902,1.71802147024902,0.347322573460027
108.4,10.0191754174344,1.9144535204111,1.7144535204111,0.346592765538634
108.6,10.0256130355824,1.9109128304297,1.7109128304297,0.345868533496984
108.8,10.0319992740296,1.90740039928374,1.70740039928374,0.345150081671675
109,10.0383323328068,1.90391721695628,1.70391721695628,0.344437612559238
109.2,10.0446104288464,1.90046426413448,1.70046426413448,0.343731326754781
109.4,10.0508317965223,1.89704251191276,1.69704251191276,0.343031422891246
109.6,10.0569946881839,1.89365292149885,1.69365292149885,0.34233809757931
109.8,10.0630973746849,1.89029644392329,1.69029644392329,0.341651545347946
110,10.0691381459053,1.88697401975209,1.68697401975209,0.340971958585654
110.2,10.0751153112676,1.88368657880283,1.68368657880283,0.340299527482396
110.4,10.0810272002468,1.88043503986429,1.68043503986429,0.33963443997224
110.6,10.0868721628734,1.87722031041961,1.67722031041961,0.338976881676738
110.8,10.0926485702306,1.87404328637316,1.67404328637316,0.338327035849055
111,10.0983548149434,1.87090485178112,1.67090485178112,0.337685083318865
111.2,10.103989311662,1.86780587858593,1.66780587858593,0.33705120243803
111.4,10.109550497537,1.86474722635466,1.66474722635466,0.33642556902709
111.6,10.1150368326883,1.86172974202141,1.66172974202141,0.335808356322561
111.8,10.120446800666,1.8587542596337,1.6587542596337,0.335199734925075
112,10.1257789089033,1.85582160010317,1.65582160010317,0.334599872748375
112.2,10.1310316891629,1.8529325709604,1.6529325709604,0.334008934969172
112.4,10.1362036979743,1.85008796611413,1.65008796611413,0.33342708397789
112.6,10.1412935170639,1.84728856561484,1.64728856561484,0.332854479330309
112.8,10.1462997537767,1.84453513542283,1.64453513542283,0.332291277700125
113,10.1512210414894,1.84182842718081,1.64182842718081,0.331737632832438
113.2,10.1560560400161,1.83916917799112,1.63916917799112,0.331193695498184
113.4,10.1608034360042,1.83655811019768,1.63655811019768,0.330659613449525
113.6,10.1654619433225,1.8339959311726,1.6339959311726,0.330135531376213
113.8,10.1700303034405,1.83148333310772,1.63148333310772,0.329621590862942
114,10.1745072857983,1.82902099281094,1.62902099281094,0.329117930347693
114.2,10.178891688168,1.82660957150758,1.62660957150758,0.328624685081096
114.4,10.1831823370061,1.82424971464667,1.62424971464667,0.328141987086819
114.6,10.1873780877957,1.82194205171239,1.62194205171239,0.327669965122988
114.8,10.1914778253808,1.81968719604058,1.61968719604058,0.327208744644664
115,10.19548046429,1.81748574464048,1.61748574464048,0.326758447767371
115.2,10.1993849490515,1.81533827802168,1.61533827802168,0.326319193231706
115.4,10.2031902544975,1.81324536002637,1.61324536002637,0.325891096369029
115.6,10.2068953860601,1.81120753766696,1.61120753766696,0.325474269068242
115.8,10.2104993800562,1.80922534096909,1.60922534096909,0.325068819743677
116,10.2140013039636,1.80729928282004,1.60729928282004,0.324674853304099
116.2,10.217400256686,1.80542985882269,1.60542985882269,0.324292471122824
116.4,10.2206953688091,1.80361754715501,1.60361754715501,0.32392177100898
116.6,10.2238858028453,1.80186280843508,1.60186280843508,0.323562847179903
116.8,10.2269707534695,1.80016608559177,1.60016608559177,0.32321579023468
117,10.2299494477435,1.79852780374108,1.59852780374108,0.322880687128857
117.2,10.2328211453306,1.79694837006816,1.59694837006816,0.322557621150306
117.4,10.2355851386999,1.79542817371508,1.59542817371508,0.322246671896265
117.6,10.2382407533194,1.79396758567431,1.59396758567431,0.321947915251563
117.8,10.2407873478398,1.79256695868809,1.59256695868809,0.321661423368018
118,10.2432243142663,1.79122662715355,1.59122662715355,0.321387264645044
118.2,10.2455510781206,1.7899469070337,1.5899469070337,0.321125503711438
118.4,10.2477670985922,1.78872809577432,1.58872809577432,0.320876201408383
118.6,10.2498718686787,1.78757047222674,1.58757047222674,0.320639414773651
118.8,10.2518649153154,1.78647429657654,1.58647429657654,0.32041519702702
119,10.2537457994941,1.78543981027823,1.58543981027823,0.32020359755691
119.2,10.2547427860656,1.78489146766393,1.58489146766393,0.320091436567621
119.4,10.25570249516,1.784363627662,1.584363627662,0.319983469294501
119.6,10.2566248118006,1.78385635350966,1.58385635350966,0.319879708672431
119.8,10.2575096278313,1.78336970469277,1.58336970469277,0.319780166868975
120,10.2583568419352,1.78290373693566,1.58290373693566,0.319684855282294
