t,is_nlos,nlosv,shadowing_dB,interference_dB,veg_atten_dB
49.6,0,0,3.89155895460586,1.17705689151059,2.21611260133924
49.8,0,0,3.90121942442226,1.18415677307288,2.21454627094717
50,0,0,3.89912624176254,1.18541468736054,2.21307406676907
50.2,0,0,3.89536442837568,1.1858285083456,2.21169638122248
50.4,0,0,3.88887673139881,1.18487379378187,2.21041358344326
50.6,0,0,3.88285050851416,1.18413409558974,2.20922164071287
50.8,0,0,3.90954776741679,1.19970410571434,2.20801315763305
51,0,0,3.98201850197441,1.23796787906075,2.20687349411152
51.2,0,0,4.10306228181657,1.3003089163042,2.20580656616415
51.4,0,0,4.11030537060396,1.30624525621435,2.20481886697826
51.6,0,0,4.08962054234296,1.29833675185544,2.2039104337214
51.8,1,2,6.39751577507833,2.44509452729117,2.20248613035651
52,1,2,6.5475299178865,2.52363582768938,2.19984166321002
52.2,1,1,5.24756972832358,2.24630524375389,2.19067454016256
52.4,1,1,5.28818696152116,2.27684367247474,2.18183304191897
52.6,1,2,6.31231979602256,2.43751598132861,2.17410172870926
52.8,1,1,5.46267662941553,2.3810475836942,2.16752980660298
53,0,0,3.85334099477526,1.64386732858764,2.15980053712538
53.2,0,0,3.81001518944368,1.63366533714308,2.15037287744002
53.4,0,0,3.76921286726892,1.22125739759206,2.1371959287017
53.6,0,0,3.73566306345566,1.21713346273375,2.12665449959417
53.8,0,0,3.67970696327547,1.19890036511805,2.11925218651303
54,0,0,3.61537713897132,1.17334694178244,2.11515792089928
54.2,0,0,3.54052427413699,1.13928820625274,2.11449342303403
54.4,0,0,3.59168517483666,1.16433096253293,2.11732279525132
54.6,0,0,3.69015602685607,1.20946697912341,2.12364665468992
54.8,0,0,3.83850402666096,1.27602971969858,2.13340199202792
55,0,0,3.87015713542433,1.28158094198836,2.14646778649109
55.2,0,0,3.91245828940873,1.69659881738845,2.16267524029651
55.4,0,0,3.94859122754201,1.70274290289918,2.17753732260446
55.6,1,1,5.18297310163277,2.25692899452897,2.18729128607136
55.8,1,1,5.23858517931032,2.28444668160669,2.19031954062257
56,1,1,5.2880982319597,2.30839487545859,2.19397081797631
56.2,1,1,5.28055338127657,2.30351752518467,2.19824424954386
56.4,1,1,5.15173316262718,2.2379888690677,2.20313742704445
56.6,0,0,3.89600613926554,1.66770934110325,2.20516809728584
56.8,0,0,3.89398936182272,1.66855562857378,2.20658238742882
57,0,0,3.89802066407487,1.26558678797646,2.20766200046798
57.2,0,0,3.89160375668459,1.26463246786032,2.20880884794886
57.4,0,0,3.80815562243393,1.22549275305481,2.21002219813764
57.6,0,0,3.76008745603444,1.20388048353924,2.2113013535788
57.8,0,0,3.72677836939423,1.18957541668722,2.21264554334417
58,0,0,3.72393085621253,1.19035984580028,2.21405397424567
58.2,0,0,3.72112048798244,1.1911567799337,2.21552372801628
58.4,0,0,3.71857256699476,1.19208946193806,2.21704199842988
58.6,0,0,3.71658279757094,1.19331056431817,2.21860153858232
58.8,0,0,3.71519734704386,1.19481737231416,2.22022746215188
59,0,0,3.71021888246665,1.19452939122655,2.22191895521412
59.2,0,0,3.70380391722799,1.19351521004109,2.22367518521266
59.4,0,0,3.69457481418053,1.19109182914848,2.22549530129331
59.6,1,1,5.12662285653625,1.85207898139968,2.22737652119401
59.8,0,0,3.71971974303838,1.20781791835474,2.22931697248434
60,0,0,3.68876491926741,1.19458615445255,2.23131942042282
60.2,0,0,3.68827792716488,1.19643981384662,2.23338183924853
60.4,1,1,5.34281131305687,1.96763624245249,2.23550372315188
60.6,0,0,3.87294018828707,1.29210474651981,2.23768413589746
60.8,0,0,3.69624386684355,1.20657765573804,2.23992275678812
