t,is_nlos,nlosv,shadowing_dB,interference_dB,veg_atten_dB
22.2,1,1,3.91093120962971,1.36880579520326,2.46148586505436
22.4,1,1,3.91133050735889,1.36821781581853,2.45971662507876
22.6,1,1,3.91164437727158,1.36761041978118,2.45787481587583
22.8,1,1,3.91187305319781,1.36698380782373,2.45596109454314
23,1,1,3.91201678560518,1.3663381864335,2.45397613844174
23.2,1,1,3.91214468534519,1.36570818971683,2.45192064497537
23.4,1,1,3.91233900059011,1.36513501785891,2.44979533136306
23.6,1,1,3.91194107353751,1.36428941546772,2.4476009344055
23.8,0,0,2.81174786522643,0.863569933974027,2.44533821024497
24,0,0,2.81147121116589,0.862832559437841,2.44300793411912
24.2,1,1,3.94486628722241,1.37895494548473,2.44061090010852
24.4,0,0,2.81587574479123,0.863908480884226,2.43814792087819
24.6,0,0,2.81014413063681,0.86051549946312,2.43561982741314
24.8,0,0,2.80953732790786,0.85970900060637,2.43302746874798
25,1,1,3.92904424880368,1.36898349558394,2.43037171169071
25.2,1,1,3.92516175282684,1.36658746667108,2.4276534405408
25.4,0,0,2.8072293293528,0.857190708427353,2.42487355680171
25.6,0,0,2.8062989329975,0.856319245375031,2.42203297888768
25.8,0,0,2.80528877519757,0.855432227783939,2.41913264182531
26,0,0,2.80419933998374,0.854529939553319,2.4161734969496
26.2,0,0,2.80303112570918,0.853612669071414,2.41315651159488
26.4,0,0,2.80178464487182,0.8526807091223,2.41008266878054
26.6,0,0,2.80046042393524,0.851734356792339,2.4069529668917
26.8,0,0,2.7990590031425,0.850773913373392,2.40376841935496
27,0,0,2.79758093632952,0.849799684266064,2.40053005430939
27.2,0,0,2.79602679073307,0.848811978880601,2.39723891427266
27.4,0,0,2.79439714679695,0.847811110537139,2.39389605580268
27.6,0,0,2.79269259797735,0.84679739636586,2.39050254915468
27.8,0,0,2.7909137505317,0.845771157199163,2.38705947793393
28,0,0,2.78906122333013,0.84473271747547,2.38356793874413
28.2,0,0,2.78713564764317,0.843682405131426,2.38002904083175
28.4,0,0,2.78513766692545,0.842620551492385,2.37644390572621
28.6,0,0,2.78306793660986,0.841547491168465,2.3728136668762
28.8,0,0,2.78092712388634,0.840463561943169,2.3691394692822
29,0,0,2.77871590749862,0.839369104671291,2.36542246912532
29.2,0,0,2.77643497750583,0.838264463159569,2.36166383339253
29.4,0,0,2.77408503506883,0.837149984059988,2.35786473949849
29.6,0,0,2.77234291677136,0.83636407903078,2.35402637490411
29.8,0,0,2.77068772193047,0.835646288392354,2.35014993673186
30,0,0,2.76817347385798,0.834523611759071,2.34623663137803
30.2,0,0,2.76555534178763,0.833373619004134,2.34228767412208
30.4,0,0,2.76287186131116,0.832215560479227,2.33830428873322
30.6,0,0,2.76012338631396,0.83104975352426,2.33428751187918
30.8,0,0,2.76331308762517,0.832877774492732,2.33023856636536
31,0,0,2.76327208284737,0.833114967067418,2.32615892955376
31.2,0,0,2.76254108806643,0.833031642298807,2.32204987800617
31.4,0,0,2.75887025758491,0.831502846456667,2.31791267191238
31.6,0,0,2.75498437343018,0.829890936981199,2.31374857754865
31.8,0,0,2.75204511731193,0.828785518193138,2.30954816758236
32,0,0,2.74979177914266,0.828053295114255,2.30531624644464
32.2,0,0,2.7485235655397,0.827842822723302,2.30105532022438
32.4,0,0,2.74571626895858,0.826884837309526,2.29677532709095
32.6,0,0,2.73633053080352,0.822659612840685,2.29247755728999
32.8,0,0,2.73006063766341,0.820015022502353,2.28816235716091
33,0,0,2.72436246249716,0.8176809559419,2.28382858565769
33.2,0,0,2.72080233408333,0.816444078080223,2.27947321989108
33.4,0,0,2.71719400596362,0.815205229012937,2.27510483206417
33.6,0,0,2.7133066897918,0.813847028181606,2.27072706849039
33.8,0,0,2.70865577808886,0.812127105120292,2.2663412397419
34,0,0,2.70290857965229,0.80987904410035,2.26194865841919
34.2,0,0,2.69990540328909,0.809022926001884,2.25755063873261
34.4,0,0,2.69790032738025,0.808685713101123,2.25314849608397
34.6,0,0,2.69617799428688,0.808509646278811,2.2487435466482
34.8,0,0,2.69410524897477,0.808178064337956,2.24433710695551
35,0,0,2.69018246971102,0.806941069357745,2.23993049347395
35.2,0,0,2.68836856970082,0.806782701130747,2.23551933970753
35.4,0,0,2.68947528774967,0.808108410921249,2.2311053551197
35.6,0,0,2.7022630305158,0.815297302346713,2.22669107248404
35.8,0,0,2.71395296135653,0.821959360356264,2.22227840721776
36,0,0,2.73440611881735,0.833020058866739,2.21787467746688
36.2,0,0,2.72844956620989,0.830900452506215,2.21347191337354
36.4,0,0,2.72296812588611,0.829055547004524,2.20905597171009
36.6,0,0,2.71792252101781,0.827515383177924,2.20456761185906
36.8,0,0,2.71496307342056,0.827182444236483,2.19991397513681
37,0,0,2.71121828993059,0.826765003270966,2.19492109962053
37.2,0,0,2.71067156490139,0.827910777893112,2.19000835626206
37.4,0,0,2.68216661911056,0.815045577830583,2.1851720722494
37.6,0,0,2.660927607612,0.805784840750027,2.18040928177976
37.8,0,0,2.6298546901632,0.791586903049226,2.17571105594682
38,0,0,2.65540340868506,0.805726737577909,2.17102110336109
38.2,0,0,2.63524619672864,0.797023466812596,2.16636129762533
38.4,0,0,2.61213714647267,0.786798621597618,2.1618002161402
38.6,0,0,2.60529241588023,0.784659843684659,2.15733945756148
38.8,0,0,2.60254358304719,0.784522486941379,2.15298060639871
39,0,0,2.60298699886,0.785934294072966,2.14872523216931
39.2,0,0,2.58892756538055,0.780047286213237,2.14457488854898
39.4,0,0,2.5854008195094,0.77937880516033,2.14053111251912
39.6,0,0,2.58168231988683,0.7785662072359,2.13659542351239
39.8,0,0,2.57806313615296,0.777767541030514,2.13275359812934
40,0,0,2.58705513695598,0.783272842051398,2.12896515176899
40.2,0,0,2.60014563329962,0.790810156629987,2.12525002678236
40.4,0,0,2.62293648474523,0.803165425454546,2.12162739709221
40.6,0,0,2.63566910257592,0.810452886006298,2.1181060614795
40.8,0,0,2.64054251829415,0.813770013899089,2.11468941967819
41,0,0,2.63692242096427,0.813005887482757,2.11112762279662
41.2,0,0,2.63180379158569,0.811660455083138,2.1074185703376
41.4,0,0,2.71360626992089,0.853989904635768,2.10350675673305
41.6,1,1,3.88481965853981,1.39104416862677,2.09963009313558
41.8,0,0,2.61057032398715,0.805495341874358,2.09565699629062
42,0,0,2.59104996833104,0.797365595740556,2.09167787225687
42.2,0,0,2.56111916587089,0.784025786869622,2.08776578466169
42.4,0,0,2.58800749911161,0.799108711007882,2.0838996289296
42.6,0,0,2.52975040046516,0.77162743550568,2.08008582597209
42.8,0,0,2.51462060864013,0.765712256403145,2.07633251042808
43,0,0,2.50919762484825,0.764675137427642,2.07261340593422
43.2,0,0,2.49812545068993,0.760820930094816,2.06895007675185
43.4,0,0,2.49077072056503,0.758829412069641,2.06534752048196
43.6,0,0,2.48600275142713,0.758127202230418,2.06181618690462
43.8,0,0,2.47846527449767,0.75603583248164,2.0583571369247
44,0,0,2.47593959859557,0.756445618177402,2.05497141815807
44.2,0,0,2.4719419135686,0.756114309883434,2.05166006463474
44.4,0,0,2.46236455903448,0.752987727797416,2.04842409650395
44.6,0,0,2.4584157768745,0.752672917784233,2.04526053202453
44.8,0,0,2.46230728517711,0.75627688300352,2.04216853396232
45,0,0,2.60075837472468,0.827162938966928,2.03914417286853
45.2,0,0,2.4772342523553,0.767056608176439,2.03619656997031
45.4,0,0,2.47211856534391,0.766149546508444,2.03332641968432
45.6,0,0,2.46695307912841,0.765214126983721,2.03053237890847
45.8,0,0,2.48678903179434,0.776789032139225,2.02779901136928
46,0,0,2.47851719759744,0.774430022714291,2.02499254286545
46.2,0,0,2.47492247985211,0.774484421690287,2.02216824699205
46.4,0,0,2.46996179314676,0.773870221144853,2.0194000222678
46.6,0,0,2.46314864580523,0.772343963687655,2.01668848444706
46.8,0,0,2.43736801107478,0.761373910091071,2.01400263160343
47,0,0,2.42441015128707,0.756843284343499,2.01135725453021
47.2,0,0,2.42143251292959,0.75733811388787,2.00874376272312
47.4,0,0,2.4208264134702,0.759026089865509,2.00619642845762
47.6,0,0,2.41282769840889,0.757024784060813,2.0037159228016
47.8,0,0,2.39423550961297,0.749733007245984,2.0013033911319
48,0,0,2.38145032745219,0.745364231782865,1.99894294269539
48.2,0,0,2.37531079669024,0.744334117427109,1.99663920511925
48.4,0,0,2.43480317851193,0.776144613034815,1.99438160742303
48.6,0,0,2.38818349345124,0.754896744424564,1.99220308630124
48.8,0,0,2.35892390575509,0.742326222022318,1.99010419723178
49,0,0,2.35177870625868,0.740809814908206,1.98808547757367
49.2,0,0,2.35933019213576,0.746638290722771,1.98614744646542
49.4,0,0,2.36067236422305,0.74935898283107,1.98428973116731
49.6,0,0,2.33383231289775,0.737990468641014,1.98250622132714
49.8,0,0,2.34414662325532,0.745200000086896,1.98079816637167
50,0,0,2.34294860056495,0.74665016095374,1.9791704736535
50.2,0,0,2.34005788809279,0.747250388161751,1.97762354708295
50.4,0,0,2.33444480402324,0.746485451903128,1.97615777161671
50.6,0,0,2.32921547410772,0.745911623155279,1.97476913468679
50.8,0,0,2.35585171871855,0.761358008461541,1.97335026537558
51,0,0,2.42700643694679,0.799080696981725,1.97198655240036
51.2,0,0,2.54540313831238,0.860438044053105,1.97068194491304
51.4,1,1,3.65293283134801,1.36637001159483,1.96944297355954
51.6,0,0,2.53321068171579,0.858683926627532,1.96826971728319
51.8,1,1,4.08116837818445,1.98533486024795,1.96656708613323
52,1,2,4.92874036132382,2.06286901397465,1.96363083682472
52.2,1,1,3.66857844275332,1.79197308298444,1.95415853191978
52.4,1,1,3.7135359899167,1.82344100062943,1.94499851108657
52.6,1,1,4.01544187590995,1.98254159363402,1.93693539778797
52.8,1,1,3.89209206421342,1.9281320098696,1.93001846558216
53,0,0,2.32974697985393,1.20524749831525,1.92193104772372
53.2,0,0,2.29330829874313,0.796783473146892,1.91213217732964
53.4,0,0,2.26169207406431,0.793884309680783,1.89857103571433
53.6,0,0,2.2354620454634,0.791580177406541,1.88763251590814
53.8,0,0,2.18542045363416,0.774857531877168,1.87982030281943
54,0,0,2.12512408815092,0.75035532906086,1.87530342054625
54.2,0,0,2.05240315737983,0.71688804136333,1.87420368614749
54.4,0,0,2.10016438051015,0.740855762936293,1.87658530283107
54.6,0,0,2.19177275089091,0.783939917059775,1.88244899267948
54.8,0,0,2.32976791652195,0.847461562720687,1.89173185535704
55,0,0,2.35203370707868,0.850461540164405,1.90431298308942
55.2,0,0,2.38267209493998,1.25512903415731,1.9200236950771
55.4,0,0,2.40814888553684,1.25838669581208,1.93437708141587
55.6,1,1,3.60359846363876,1.80089575104941,1.94361051961704
55.8,1,1,3.65551817988453,1.82723458313548,1.9461065483461
56,1,1,3.7010980790909,1.84995346652472,1.94921403191139
56.2,1,1,3.6907196304353,1.84424311474131,1.95293223812762
56.4,1,1,3.56185526390893,1.77884096769451,1.95725889889292
56.6,0,0,2.33751580224092,1.21811567248195,1.95871190493021
56.8,0,0,2.33430996726922,0.818523445879191,1.95953753101137
57,0,0,2.33719863376761,0.822312220438746,1.96001763139636
57.2,0,0,2.3298649194645,0.820992164072764,1.96055427250752
57.4,0,0,2.24747684219581,0.782147033240515,1.96114688105521
57.6,0,0,2.1994908246471,0.760504739643322,1.96179492155024
57.8,0,0,2.16582869072857,0.746025937283193,1.96249778850647
58,0,0,2.1617807145307,0.746355505076835,1.96325485760598
58.2,0,0,2.15772427933652,0.746683606107738,1.96406338283128
58.4,0,0,2.15388697289501,0.747133620185149,1.96491073353528
58.6,0,0,2.15056141747887,0.747856854387285,1.96578984167136
58.8,0,0,2.14777677926134,0.748846255083552,1.96672600300171
59,0,0,2.1414466982061,0.748058312828868,1.967718588859
59.2,0,0,2.13367163057112,0.746542924833028,1.96876695506291
59.4,0,0,2.12311080886754,0.743629374963658,1.96987044219889
59.6,1,1,3.51589199296266,1.39238278305679,1.97102646245177
59.8,0,0,2.14431609357701,0.758954080170849,1.9722333407879
60,0,0,2.11247052005789,0.745383616777083,1.97349404275403
60.2,0,0,2.11024912015378,0.74661888769624,1.9748067457096
60.4,1,1,3.71949512632005,1.50358081505981,1.97617114973713
60.6,0,0,2.28643623686902,0.839382893321393,1.97758652720384
60.8,0,0,2.11251320186327,0.754744622275872,1.97905276866347
61,0,0,2.10869759374633,0.755151434699901,1.98056911587965
61.2,0,0,2.12485645188746,0.76554192983492,1.98212819080966
61.4,0,0,2.12720237105512,0.769026830717182,1.98372339682504
61.6,0,0,2.09908201349637,0.757299234901217,1.98532947169157
61.8,0,0,2.0967414602706,0.758457995690118,1.98697458200281
62,0,0,2.09237158822222,0.758598177244396,1.98865792845126
62.2,0,0,2.08705907560057,0.758262862473722,1.99037855604215
62.4,0,0,2.07171179681652,0.752905732795371,1.99213549748618
62.6,0,0,2.11934050618175,0.779032140657477,1.99392749314266
62.8,0,0,2.13351777477136,0.788428238752812,1.99575340385332
63,0,0,2.13506316755962,0.791503286678445,1.99761255409966
63.2,0,0,2.13198121681531,0.792259292538708,1.99950393612461
63.4,0,0,2.12819513283666,0.792657609592843,2.00142652490329
63.6,0,0,2.1229043180911,0.792812698609219,2.00275310135473
63.8,1,1,3.47536555426655,1.42194152181134,2.00398255770009
64,1,1,3.54291428358822,1.45858645063967,2.00526594404156
64.2,1,1,3.36220984700547,1.37097547615682,2.00672552246713
64.4,0,0,2.20757340956482,0.846266289144339,2.00836343479599
64.6,1,1,3.47189963641421,1.43090338949175,2.01018174372121
64.8,1,1,3.59553206635274,1.49760291667535,2.00908544890065
65,0,0,2.16503329960205,0.837842861803215,2.00726573682669
65.2,0,0,2.1834595183517,0.85274972398724,2.00520948848627
65.4,1,1,3.32370995673502,1.37734752940356,2.00464862427227
65.6,0,0,2.13981765751069,0.838607328756785,2.00563701874709
65.8,0,0,2.09759480329536,0.819401048514057,2.0082147953578
66,0,0,2.07179721030375,0.807182925715039,2.01228772767218
66.2,0,0,2.07361745749953,0.80851192679767,2.01668390534689
66.4,0,0,2.17497788961826,0.860519714307336,2.01997874167254
66.6,1,1,3.31698579929722,1.38231914296311,2.02392261456474
66.8,1,1,3.33834129303509,1.39306905895978,2.02874657257366
67,1,1,3.31283507559973,1.37966060138942,2.03445430287628
67.2,1,1,3.43252704256696,1.43812723298549,2.04104009450206
67.4,1,1,3.52265585389908,1.48437056727476,2.0445116934224
67.6,0,0,2.16616509586621,0.858068103290729,2.04704928082999
67.8,0,0,2.16924530469033,0.861707681908501,2.04938996705014
68,1,1,3.3653462166093,1.41184350055412,2.05173982530435
68.2,1,1,3.58134373652578,1.52191322938607,2.0540977600129
68.4,0,0,2.01953463433179,0.79306833546263,2.0564585859684
68.6,0,0,1.99496360378883,0.782837029251078,2.05881373754989
68.8,0,0,2.00751156327796,0.791157700852358,2.06116429613797
69,0,0,2.02885829227408,0.803865982257474,2.06351400660772
69.2,0,0,2.06718180982712,0.825050108652382,2.06586238130886
69.4,0,0,2.06544803440872,0.826192817497506,2.06820826402508
69.6,0,0,2.05761914532093,0.824274978068963,2.07055050056083
69.8,0,0,2.05455958879424,0.824818309230856,2.07277885814382
70,0,0,2.07100745101167,0.835216122876218,2.07486241581525
70.2,0,0,2.08962720142224,0.847345924567815,2.07613678923516
70.4,1,1,3.25805767746606,1.38424213245685,2.0775550307668
70.6,1,1,3.25564320047878,1.38550032770115,2.0792088539391
70.8,1,1,3.27198110418746,1.3959141445363,2.08110298727032
71,0,0,2.07713807689431,0.850904772396481,2.0827644793707
71.2,1,1,3.2014445762555,1.36552734941273,2.08432580931822
71.4,1,1,3.23552769852588,1.38670560652455,2.08382784254602
71.6,1,1,3.28982358891122,1.41682058813515,2.08471866335995
71.8,1,1,3.22344537966618,1.38539444670456,2.08703876209609
72,1,1,3.19441349879072,1.37173252211313,2.09042796227499
72.2,0,0,2.05260416378094,0.85178195457563,2.09365808359305
72.4,1,1,3.19040477391882,1.37204567137543,2.09635182294344
72.6,1,1,3.2430016816259,1.39946071896726,2.0993056322828
72.8,1,1,3.2342220194986,1.39574603147794,2.10275485519889
73,1,1,3.20427978035895,1.38100540620867,2.10670208947882
73.2,0,0,2.06427003529398,0.861658184129225,2.11008605649767
73.4,0,0,2.05905247535639,0.860176728293182,2.1128537921187
73.6,0,0,2.05349714647131,0.85909192611146,2.11488748180672
73.8,1,1,3.16319165613087,1.36561478727779,2.11689448121697
74,0,0,2.05607147300235,0.863712862350998,2.11887378330772
74.2,1,1,3.31162758363883,1.44313146282152,2.12082439209109
74.4,0,0,2.03356333562391,0.855722082984815,2.12274532265432
74.6,0,0,2.01750802939293,0.8492992004299,2.12463559597691
74.8,0,0,2.01556176277122,0.849979177636493,2.12641340938334
75,1,1,3.19071618851384,1.38930804437349,2.1280165630019
75.2,1,1,3.17960349694211,1.38633800353815,2.1285489048486
75.4,1,1,3.22221077863135,1.41007347743957,2.12921194729856
75.6,1,1,3.20738624182403,1.4047758738613,2.13020239511946
75.8,1,1,3.20475871954727,1.40525228952161,2.13152805253817
76,1,1,3.18254261678651,1.39578621677955,2.13297349591383
76.2,1,1,3.21773299607602,1.41487255218695,2.13454086698813
76.4,1,1,3.21117868461621,1.41493988262694,2.13379231623531
76.6,1,1,3.20852390672718,1.41541159025131,2.13485921604196
76.8,1,1,3.19929827220324,1.4119102404284,2.13669763671836
77,1,1,3.20521185944632,1.4157195614432,2.13878536017496
77.2,1,1,3.18437424358594,1.40661289512207,2.14024775002436
77.4,1,1,3.21112609718261,1.42078360255474,2.14227172486825
77.6,1,1,3.24620944864441,1.43859774083485,2.14486237940191
77.8,1,1,3.19520439403202,1.41291172174416,2.14793811145226
78,1,1,3.11518434642646,1.37291075189954,2.15070953933825
78.2,1,1,3.11458032793377,1.3734563400704,2.15239034420757
78.4,1,1,3.13743162715116,1.38611410351334,2.15353171001635
78.6,1,1,3.16677133764792,1.40199497395536,2.15462597910963
78.8,1,1,3.08863877924651,1.3641184785062,2.15567250304118
79,0,0,1.918243818406,0.830089419922194,2.15667065192049
79.2,0,0,1.90059808034447,0.822413482681787,2.15761981465182
79.4,0,0,1.89912103165976,0.822800274309892,2.15851939916689
79.6,0,0,1.89756271963258,0.82312469504328,2.15936883265113
79.8,0,0,1.8960550730939,0.823453851423579,2.16016602594781
80,0,0,1.89453790456461,0.823764494714115,2.16090197856983
80.2,0,0,1.89822491025563,0.826682465906733,2.16155294266001
80.4,0,0,1.90354806622711,0.830385358753384,2.16216496847702
80.6,0,0,1.90482418319836,0.832031313353089,2.16273776976615
80.8,0,0,1.90868307391069,0.834934977971073,2.16327107501982
81,0,0,1.95700721752089,0.860037341590653,2.16376462723921
81.2,1,1,3.11935983597287,1.39213652009295,2.16419782081108
81.4,0,0,1.89816456091125,0.832434246652768,2.16458240102188
81.6,0,0,1.89677725499386,0.832606382706282,2.16492039490149
81.8,0,0,1.89691696221519,0.833527723867712,2.16519276644307
82,1,1,3.11696169952313,1.39438699024092,2.16539942541968
82.2,0,0,1.89379263869145,0.833609165450415,2.16555892588273
82.4,0,0,1.88779647200627,0.831387430146195,2.1656710776319
82.6,0,0,1.87749494859683,0.826982499596812,2.16573570784968
82.8,0,0,1.87196929203778,0.824937763041888,2.16574909806993
83,0,0,1.87095454056277,0.825147578718147,2.1656782992332
83.2,0,0,1.86960382650557,0.825166066208538,2.16555031233973
83.4,0,0,1.86826240830483,0.825165686885661,2.16536507581106
83.6,0,0,1.86590536560701,0.824633814677424,2.16512255116043
83.8,0,0,1.85376482020909,0.819186530441396,2.16482249947703
84,0,0,1.88272986243275,0.83426823552459,2.1644649066034
84.2,0,0,1.88497294454293,0.83596501267828,2.16404978355311
84.4,0,0,1.88613408228669,0.837096806238637,2.16357707001891
84.6,0,0,1.90947653906989,0.849295187025619,2.16304672827808
84.8,0,0,1.88249069637182,0.836305287557792,2.1624587432287
85,0,0,1.88559770388864,0.838491253432806,2.16162633348721
85.2,0,0,1.89480456523212,0.843681067306927,2.16076287267164
85.4,0,0,1.91238056181268,0.852991148948332,2.15989050686348
85.6,1,1,3.04032680793949,1.36740718207982,2.15902733798506
85.8,0,0,1.90596239648161,0.850587250259552,2.15817518848799
86,0,0,1.90208774029541,0.848957682050338,2.15730236711707
86.2,0,0,1.8990193678822,0.847672846888475,2.15641370513854
86.4,0,0,1.89782548324579,0.847245647166655,2.15553510004976
86.6,0,0,1.90403009093256,0.850672897270053,2.15438119940937
86.8,0,0,1.90719062742913,0.852527979018181,2.15320183808936
87,0,0,1.90637390662981,0.852345898928273,2.15199527042981
87.2,0,0,1.92425588850052,0.861460453601949,2.15076680782835
87.4,0,0,1.85820654178931,0.828556518942013,2.14951683284522
87.6,0,0,1.85504693255526,0.827086799422697,2.14819434698347
87.8,0,0,1.85279306902947,0.826082252581417,2.14677174383872
88,1,1,3.15465859812546,1.42712719325231,2.14527671821681
88.2,0,0,1.92814802335168,0.863959430365993,2.14372718337909
88.4,0,0,1.84205635791579,0.820976460928229,2.14212352900701
88.6,0,0,1.83415967061659,0.817066312444753,2.1404661666673
88.8,0,0,1.88220496593375,0.841102482966877,2.13875552969443
89,0,0,1.90560848632141,0.852793092238723,2.13699207306555
89.2,0,0,1.84166907862523,0.820787564905962,2.135176273268
89.4,0,0,1.8406881152066,0.82023659107772,2.13330862815925
89.6,0,0,1.83970944753566,0.81966704592378,2.13138364703788
89.8,0,0,1.84234018041494,0.820898203631509,2.12938276582755
90,0,0,1.84686559363492,0.823073943960621,2.12730505271472
90.2,0,0,1.86162954596155,0.830333250058275,2.12519116561015
