t,is_nlos,nlosv,shadowing_dB,interference_dB,veg_atten_dB
47.6,0,0,3.59094015936078,1.06033343360477,1.77517681718224
47.8,0,0,3.58236239950301,1.05795537839564,1.77399318631027
48,0,0,3.57730811191872,1.05734623119048,1.77287388471733
48.2,0,0,3.5736052756638,1.05742054061271,1.77181871799229
48.4,0,0,3.57096066415743,1.05802928002991,1.77082934613598
48.6,0,0,3.56354439772503,1.05625721633846,1.76990606980723
48.8,0,0,3.55862887629691,1.0557402935562,1.76904914459291
49,0,0,3.55344031612759,1.05509137704257,1.76825879617661
49.2,0,0,3.54868105052377,1.05466234292512,1.76753462767692
49.4,0,0,3.54406419015532,1.05431318893776,1.76687449588104
49.6,0,0,3.53957660199225,1.05403498152733,1.76627990193351
49.8,0,0,3.53531336440158,1.05387425281988,1.76575146697502
50,0,0,3.53092165766993,1.05365403848728,1.76528950473196
50.2,0,0,3.52563402780981,1.05299038885551,1.76489409772228
50.4,0,0,3.52061135655196,1.05246386791595,1.76456508839534
50.6,0,0,3.51652800776525,1.05241152495574,1.7643024587554
50.8,0,0,3.51530094026116,1.05379178230496,1.76410612126186
51,0,0,3.51436366259216,1.05532076983574,1.76397632454266
51.2,0,0,3.5045158226601,1.05239809931707,1.76391303525274
51.4,0,0,3.50017734198097,1.05223352120484,1.76391619704409
51.6,0,0,3.49571961968776,1.05201304581037,1.7639854029675
51.8,0,0,3.49540620844901,1.05386966563861,1.76411965294092
52,0,0,3.48812979734311,1.05224889680349,1.76431921542769
52.2,0,0,3.48436256307669,1.05238446833055,1.76458530331396
52.4,0,0,3.48006327023693,1.052255554399,1.76491775033224
52.6,0,0,3.47574626343659,1.0521191210002,1.76531636753038
52.8,0,0,3.47152064096538,1.05202953761635,1.76578092765715
53,0,0,3.4680503048478,1.05232079843992,1.76630977931338
53.2,0,0,3.46474671143939,1.05269636391393,1.7669039702207
53.4,0,0,3.46190925893195,1.05330478757886,1.76756381870998
53.6,0,0,3.45835996874208,1.05355684390107,1.76828904814963
53.8,0,0,3.45439166337794,1.0535987412716,1.76907933981608
54,0,0,3.45077859760211,1.05381923870976,1.76993319639109
54.2,0,0,3.44740400330263,1.05416055224646,1.77084975072731
54.4,0,0,3.44448617777609,1.05473344526624,1.77182747470052
54.6,0,0,3.44146588311079,1.055255255396,1.77286775921352
54.8,0,0,3.43800991382001,1.05555920240782,1.77397016619401
