t,tx_x,tx_y,rx_x,rx_y,relay_available
71.4,-46.1345693784589,-264.989917935303,-11.9904785544554,-276.430838030484,0
71.6,-41.9408110026855,-266.395152437608,-7.96205682685026,-277.788779536512,0
71.8,-37.7470526269118,-267.800386939912,-3.93931489805832,-279.166366782246,0
72,-33.5532942511384,-269.205621442217,0.0751449923772009,-280.571200285233,0
72.2,-29.359535875365,-270.610855944522,4.09058844534393,-281.976377979377,0
72.4,-25.1657774995915,-272.016090446827,8.10703292417721,-283.381905975856,0
72.6,-20.9720191238181,-273.421324949132,12.1244957824388,-284.787790347434,0
72.8,-16.7782607480444,-274.826559451437,16.1429942620137,-286.194037127794,0
73,-12.584502372271,-276.231793953742,20.1602705452312,-287.607126411545,0
73.2,-8.3928844889623,-277.643393917667,24.1771199286792,-289.024847499364,0
73.4,-4.20729460471324,-279.072589068605,28.1944765585939,-290.444589696042,0
73.6,-0.0326031733381687,-280.533494532226,32.2129354291781,-291.864721426867,0
73.8,4.14208825803734,-281.994399995848,36.2325131778049,-293.285248571523,0
74,8.31677968941263,-283.45530545947,40.2532263191483,-294.706176966327,0
74.2,12.4914711207879,-284.916210923091,44.2750912433747,-296.127512403601,0
74.4,16.6661625521632,-286.377116386713,48.2981242143444,-297.549260631026,0
74.6,20.8379644325446,-287.846245009973,52.3223413678282,-298.971427351016,0
74.8,25.0085983234892,-289.31869369513,56.3477587097381,-300.394018220095,0
75,29.1787732243547,-290.792442186912,60.3743921143716,-301.817038848271,0
75.2,33.3489481252201,-292.266190678694,64.4022659863251,-303.240470281031,0
75.4,37.5191230260856,-293.739939170476,68.4314658399043,-304.66412019863,0
75.6,41.6892979269511,-295.213687662258,72.4621700624842,-306.087532677382,0
75.8,45.8594728278168,-296.68743615404,76.4942762150461,-307.511046581592,0
76,50.0296477286821,-298.161184645822,80.5276759123444,-308.935017164978,0
76.2,54.1998226295476,-299.634933137604,84.5623842046424,-310.359449740958,0
76.4,58.3699975304131,-301.108681629386,88.598415998701,-311.784349572284,0
76.6,62.5401724312786,-302.582430121168,92.6357860561444,-313.209721870471,0
76.8,66.7104059690769,-304.056012675468,96.6862300487358,-314.601885103953,0
77,70.8807694079066,-305.52922748036,100.740019587996,-315.988801210356,0
77.2,75.0514123010899,-307.001651053378,104.796169132896,-317.373345508452,0
77.4,79.2220551942732,-308.474074626395,108.853719573462,-318.758367994566,0
77.6,83.3926980874566,-309.946498199412,112.912684972566,-320.14387346898,0
77.8,87.5633409806399,-311.41892177243,116.973454746181,-321.528763911247,0
78,91.7339838738232,-312.891345345447,121.037349338702,-322.909206604807,0
78.2,95.9139098459962,-314.337089053437,125.10397252001,-324.286393043702,0
78.4,100.098368092563,-315.769777007838,129.17248861009,-325.662832574584,0
78.6,104.284157705059,-317.198573228702,133.242488984629,-327.039774260985,0
78.8,108.469947317555,-318.627369449566,137.313986765073,-328.417222542084,0
79,112.655736930052,-320.05616567043,141.386994908665,-329.795181801509,0
79.2,116.841835406762,-321.484054839371,145.461526207013,-331.173656366853,0
79.4,121.029745523127,-322.906623705223,149.537593284701,-332.552650509198,0
79.6,125.218975168508,-324.325300150874,153.615208597893,-333.932168442652,0
79.8,129.408629890025,-325.742722683258,157.694384432972,-335.31221432388,0
80,133.598284611541,-327.160145215641,161.775132905194,-336.692792251653,0
80.2,137.787939333058,-328.577567748025,165.857465957355,-338.073906266398,0
80.4,141.977594054575,-329.994990280409,169.941150199593,-339.456284345369,0
80.6,146.167248776092,-331.412412812793,174.025931874256,-340.840714039136,0
80.8,150.356903497609,-332.829835345176,178.112258976004,-342.225909708333,0
81,154.546558219126,-334.24725787756,182.200208139967,-343.611682225218,0
81.2,158.736212940643,-335.664680409944,186.289798629312,-344.998011134444,0
81.4,162.92586766216,-337.082102942327,190.38104132303,-346.384900123876,0
81.6,167.115522383677,-338.499525474711,194.471626135463,-347.779169351869,0
81.8,171.304679698415,-339.918416933313,198.561960515592,-349.179644289815,0
82,175.493538304827,-341.338190465759,202.651849462881,-350.586897383441,0
82.2,179.682334208656,-342.758148985189,206.743429671334,-351.994732407905,0
82.4,183.871130112485,-344.178107504619,210.836711086998,-353.403152785455,0
82.6,188.059926016315,-345.598066024049,214.931703469362,-354.812161874143,0
82.8,192.248402975187,-347.018961338534,219.027828013046,-356.223471743224,0
83,196.433430589087,-348.449987960135,223.124697098259,-357.638230936135,0
83.2,200.616546377562,-349.886588255199,227.222462177298,-359.056030356212,0
83.4,204.7988244833,-351.325630703187,231.321974343898,-360.474434256947,0
83.6,208.981102589037,-352.764673151174,235.423242403931,-361.893445685113,0
83.8,213.163380694774,-354.203715599161,239.526274970716,-363.313067620862,0
84,217.345325043763,-355.643727349488,243.631080464076,-364.733302977394,0
84.2,221.526717266683,-357.085340559355,247.737667109411,-366.154154600645,0
84.4,225.706530101442,-358.53152795635,251.846042936798,-367.575625268967,0
84.6,229.8863429362,-359.977715353345,255.95621578011,-368.997717692829,0
84.8,234.066155770958,-361.42390275034,260.068193276155,-370.420434514514,0
85,238.245968605717,-362.870090147335,264.181982863845,-371.843778307837,0
85.2,242.425781440475,-364.31627754433,268.297716928093,-373.26738964326,0
85.4,246.605594275234,-365.762464941325,272.41573008964,-374.690323553257,0
85.6,250.785407109992,-367.20865233832,276.535872051215,-376.113035948821,0
85.8,254.965219944751,-368.654839735315,280.657925238549,-377.536178278721,0
86,259.145032779509,-370.10102713231,284.78182513907,-378.959958187902,0
86.2,263.324845614267,-371.547214529305,288.907577989349,-380.384377829545,0
86.4,267.50467230797,-372.993361844454,293.039415917357,-381.797095760088,0
86.6,271.685071766728,-374.437852649569,297.179203180197,-383.192422382277,0
86.8,275.865706978518,-375.881660893811,301.335269251991,-384.545057169059,0
87,280.046478102299,-377.325075640655,305.493222405126,-385.898306126026,0
87.2,284.227249226078,-378.768490387499,309.653067884991,-387.252170960344,0
87.4,288.408020349858,-380.211905134344,313.814810729467,-388.606653311643,0
87.6,292.592230291522,-381.645275823014,317.978455768361,-389.961754751835,0
87.8,296.781735293458,-383.0630623382,322.146876387365,-391.308604581439,0
88,300.987521122963,-384.431878935548,326.31953281691,-392.648886654162,0
88.2,305.193306952467,-385.800695532895,330.494256276737,-393.989320128239,0
88.4,309.399092781973,-387.169512130242,334.670901619908,-395.330370686728,0
88.6,313.604878611477,-388.538328727589,338.849472633257,-396.672039545516,0
88.8,317.810664440982,-389.907145324937,343.029972892447,-398.014327852689,0
89,322.019160903276,-391.267578771318,347.212405761577,-399.357236688403,0
89.2,326.230183817183,-392.620198193414,351.396774392814,-400.700767064765,0
89.4,330.44136126646,-393.97233643026,355.583081726049,-402.044919925725,0
89.6,334.652538715737,-395.324474667106,359.771330488569,-403.389696146969,0
89.8,338.863716165013,-396.676612903952,363.961523194762,-404.735096535825,0
90,343.07489361429,-398.028751140798,368.153522364097,-406.081556961382,0
90.2,347.286071063567,-399.380889377644,372.347223694234,-407.429409278566,0
90.4,351.497248512844,-400.73302761449,376.542086119708,-408.780340468601,0
90.6,355.70842596212,-402.085165851336,380.738873113432,-410.131983220568,0
90.8,359.919603411397,-403.437304088183,384.937612860992,-411.484254888316,0
91,364.130780860674,-404.789442325029,389.138306594056,-412.837155868523,0
91.2,368.341801200576,-406.142069631706,393.340955330012,-414.190686488856,0
91.4,372.552577938072,-407.495455191915,397.506415199991,-415.653876466841,0
91.6,376.762549246189,-408.851344164387,401.614077244535,-417.284129523225,0
91.8,380.972520554306,-410.20723313686,405.723552713296,-418.915386164906,0
92,385.182491862423,-411.563122109332,409.834939056005,-420.547401328166,0
92.2,389.392463170539,-412.919011081805,413.948236218764,-422.180174991609,0
92.4,393.602434478656,-414.274900054277,418.063443938136,-423.813707050664,0
92.6,397.766987433057,-415.757292540329,422.172789245868,-425.467418304252,0
92.8,401.877973385315,-417.388883119063,426.28052527972,-427.130619193902,0
93,405.988868248757,-419.020703189586,430.387711163419,-428.800647889997,0
93.2,410.0997631122,-420.652523260108,434.496798091246,-430.47144957235,0
93.4,414.210657975642,-422.28434333063,438.607784757311,-432.143023709971,0
93.6,418.321552839085,-423.916163401152,442.7206696474,-433.815369687163,0
93.8,422.424108497773,-425.568820484508,446.835451039129,-435.488486803586,0
94,426.523465596894,-427.229401501937,450.952127002152,-437.162374274337,0
94.2,430.620644132416,-428.895361095951,455.070695398353,-438.837031230036,0
94.4,434.717822667939,-430.561320689965,459.191153882093,-440.512456716919,0
94.6,438.815001203462,-432.227280283979,463.313499900465,-442.188649696944,0
94.8,442.912179738985,-433.893239877993,467.437167158145,-443.866994111032,0
95,447.009358274508,-435.559199472008,471.55358447215,-445.56811484651,0
95.2,451.106536810031,-437.225159066022,475.657743860033,-447.304061459474,0
95.4,455.203715345554,-438.891118660036,479.76376767787,-449.040796675062,0
95.6,459.300893881077,-440.55707825405,483.871652361752,-450.77831898584,0
95.8,463.3980724166,-442.223037848064,487.981394143706,-452.516626798056,0
96,467.494677183738,-443.890407655882,492.092989052109,-454.255718431825,0
96.2,471.582005630269,-445.580136215202,496.101026702163,-456.224052532967,0
96.4,475.655530206074,-447.303125144695,500.069039847282,-458.27756685227,0
96.6,479.729054781879,-449.026114074187,504.012057188482,-460.383735580209,0
96.8,483.802579357683,-450.749103003679,507.956832132036,-462.490843134126,0
97,487.876103933488,-452.472091933171,511.903359905762,-464.598886964954,0
97.2,491.949628509293,-454.195080862663,515.842628929372,-466.724503058162,0
97.4,495.923101880672,-456.134923612825,519.76865674247,-468.878711157597,0
97.6,499.853513135188,-458.162442930215,523.658746304073,-471.101143714521,0
97.8,503.754770606876,-460.246305560149,527.550540665809,-473.324550234448,0
98,507.656028078564,-462.330168190083,531.444034189439,-475.54892749622,0
98.2,511.557285550252,-464.414030820016,535.339221050395,-477.774272172222,0
98.4,515.451891577898,-466.510181191065,539.236095238413,-480.000580828755,0
98.6,519.329775082352,-468.637224408003,543.134650558196,-482.227849926406,0
98.8,523.174077686247,-470.824249494344,547.034880630092,-484.456075820439,0
99,527.0144570201,-473.018282286477,550.936778890793,-486.685254761195,0
99.2,530.854836353953,-475.212315078609,554.840338594054,-488.915382894504,0
99.4,534.695215687806,-477.406347870742,558.745552811439,-491.146456262104,0
99.6,538.535595021659,-479.600380662874,562.647167880451,-493.387260931147,0
99.8,542.375974355512,-481.794413455007,566.467730883792,-495.767545948731,0
100,546.216353689365,-483.988446247139,570.268055986182,-498.18336595855,0
100.2,550.056733023218,-486.182479039271,574.06037626366,-500.615351959413,0
100.4,553.897112357071,-488.376511831404,577.854264329916,-503.048343371234,0
100.6,557.737491690925,-490.570544623536,581.649712424402,-505.482335217231,0
100.8,561.577871024778,-492.764577415669,584.873313405445,-508.559657772398,0
101,565.35077430717,-495.071660289392,587.155365837346,-512.347162861302,0
101.2,569.092654394774,-497.429589904171,588.304275896141,-516.712869874872,0
101.4,572.815774104824,-499.817198110196,589.453647711554,-521.080331502818,0
101.6,576.538893814874,-502.204806316221,590.603478681347,-525.449537856979,0
101.8,580.262013524924,-504.592414522245,591.708034540634,-529.83150986407,0
102,583.776800244013,-507.213402273813,592.677327783632,-534.247942654036,0
102.2,586.569977144329,-510.642754417349,593.274114416709,-538.729863868463,0
102.4,587.816312594735,-514.858673551141,593.827691704132,-543.220958034642,0
102.6,588.941954630384,-519.135965139099,594.381483086048,-547.713789119134,0
102.8,590.067596666033,-523.413256727057,594.935487168529,-552.208345813198,0
103,591.193238701683,-527.690548315015,595.489702534322,-556.704616618858,0
103.2,592.184042277659,-532.000364535515,596.044127743004,-561.202589850169,0
103.4,592.980330314944,-536.346435040142,596.598761331139,-565.702253634492,0
103.6,593.521410479278,-540.736141815839,597.153601812444,-570.203595913804,0
103.8,594.062490643612,-545.125848591537,597.708647677943,-574.706604446011,0
104,594.603570807946,-549.515555367234,598.26389739614,-579.211266806302,0
104.2,595.14465097228,-553.905262142931,598.819349413184,-583.717570388499,0
104.4,595.685731136613,-558.294968918628,599.375002153039,-588.22550240645,0
104.6,596.226811300947,-562.684675694326,599.930854017659,-592.735049895425,0
104.8,596.767891465281,-567.074382470023,600.48690338716,-597.246199713537,0
105,597.308971629615,-571.464089245721,601.043148619999,-601.758938543191,0
105.2,597.850051793949,-575.853796021417,601.599588053157,-606.273252892533,0
105.4,598.391131958282,-580.243502797115,602.156220002315,-610.789129096941,0
105.6,598.932212122616,-584.633209572812,602.713042762047,-615.306553320513,0
105.8,599.47329228695,-589.02291634851,603.270054605998,-619.825511557593,0
106,600.014372451284,-593.412623124207,603.827253787081,-624.345989634301,0
106.2,600.555452615617,-597.802329899904,604.384638537664,-628.867973210091,0
106.4,601.096532779951,-602.192036675601,604.951486330905,-633.390264379892,0
106.6,601.637612944285,-606.581743451299,605.54726615779,-637.910365331534,0
106.8,602.178693108619,-610.971450226996,608.135389256539,-641.595305384437,0
107,602.719773272953,-615.361157002694,610.947381474143,-645.18775461614,0
107.2,603.260853437286,-619.75086377839,613.760262621988,-648.78133949706,0
107.4,603.80193360162,-624.140570554088,616.574023193843,-652.376047882551,0
107.6,604.343013765954,-628.530277329785,619.388653587035,-655.971867504756,0
107.8,604.889410840454,-632.919306031187,622.521892722048,-659.268336537591,0
108,605.467383685783,-637.304307822624,625.969031249395,-662.267159297443,0
108.2,607.673698034627,-641.005473639863,629.476288925662,-665.197862314418,0
108.4,610.39989193647,-644.488311581887,632.984580494722,-668.129429263562,0
108.6,613.126085838313,-647.97114952391,636.493893421317,-671.061849670273,0
108.8,615.852279740155,-651.453987465933,640.004215058185,-673.995112966363,0
109,618.578473641997,-654.936825407956,643.515532647447,-676.929208491206,0
109.2,621.42486949842,-658.306005548192,647.027833322006,-679.864125492916,0
109.4,624.749801082564,-661.222702872495,650.541104106961,-682.799853129523,0
109.6,628.130979388811,-664.073706896613,654.055331921027,-685.736380470161,0
109.8,631.524962060145,-666.909756075933,657.570503577966,-688.673696496265,0
110,634.918944731479,-669.745805255253,661.086605788042,-691.611790102786,0
110.2,638.312927402813,-672.581854434573,664.603625159472,-694.550650099403,0
110.4,641.706910074148,-675.417903613893,668.121548199894,-697.490265211751,0
110.6,645.100892745482,-678.253952793212,671.640361317851,-700.430624082657,0
110.8,648.494875416816,-681.090001972532,675.160050824276,-703.37171527339,0
111,651.888858088151,-683.926051151852,678.680602934,-706.313527264907,0
111.2,655.282840759485,-686.762100331172,682.222338034757,-709.228996046707,0
111.4,658.676823430819,-689.598149510492,686.028609875364,-711.794337081402,0
111.6,662.070806102153,-692.434198689812,689.85304186322,-714.334389716821,0
111.8,665.464788773487,-695.270247869132,693.684624435728,-716.865619900539,0
112,668.858771444822,-698.106297048452,697.517068483658,-719.397419194424,0
112.2,672.252754116156,-700.942346227771,701.350358425974,-721.929777305288,0
112.4,675.64673678749,-703.778395407091,705.328581745023,-724.223122192573,0
112.6,679.040719458825,-706.614444586411,709.406130957196,-726.340871090798,0
112.8,682.473801403677,-709.398476663443,713.552059859902,-728.327108226266,0
113,686.141477901031,-711.870407575018,717.698834716149,-730.313750642281,0
113.2,689.826263072312,-714.31669904135,721.846438202225,-732.300790039377,0
113.4,693.516623788599,-716.754634869981,725.994852903555,-734.288218074557,0
113.6,697.206984504886,-719.192570698612,730.1440613166,-736.276026362201,0
113.8,700.897345221173,-721.630506527243,734.294045850784,-738.264206474993,0
114,704.700654988638,-723.880672248225,738.444788830421,-740.252749944842,0
114.2,708.604831719806,-725.956983585905,742.596272496652,-742.241648263811,0
114.4,712.59363184657,-727.867943258311,746.748479009393,-744.230892885047,0
114.6,716.582431973335,-729.778902930718,750.901390449293,-746.220475223724,0
114.8,720.571232100099,-731.689862603124,755.054988819698,-748.210386657982,0
115,724.560032226863,-733.600822275531,759.209256048622,-750.200618529869,0
115.2,728.548832353627,-735.511781947937,763.364173990733,-752.191162146296,0
115.4,732.537632480391,-737.422741620343,767.519724429341,-754.182008779986,0
115.6,736.526432607156,-739.33370129275,771.675889078396,-756.173149670434,0
115.8,740.51523273392,-741.244660965156,775.839124025186,-758.150905222159,0
116,744.504032860684,-743.155620637563,780.014424364608,-760.104668338681,0
116.2,748.492832987448,-745.066580309969,784.199377287678,-762.039151022874,0
116.4,752.481633114213,-746.977539982376,788.384874140145,-763.973885136896,0
116.6,756.470433240977,-748.888499654782,792.57089619833,-765.90886202578,0
116.8,760.459233367741,-750.799459327189,796.757866806636,-767.843108536457,0
117,764.448033494505,-752.710418999595,800.957047422405,-769.752008655373,0
117.2,768.43683362127,-754.621378672002,805.173996611318,-771.622400492257,0
117.4,772.425633748034,-756.532338344408,809.398662873772,-773.476732729426,0
117.6,776.423377189285,-758.424414179028,813.623763679081,-775.331255700436,0
117.8,780.430359890467,-760.29693336228,817.849279822027,-777.185960975543,0
118,784.445115703101,-762.152742912249,822.075195744712,-779.040831691647,0
118.2,788.459871515736,-764.008552462218,826.301989995256,-780.894724046336,0
118.4,792.47462732837,-765.864362012187,830.529965962241,-782.746893577401,0
118.6,796.489383141005,-767.720171562156,834.75828011801,-784.599211260435,0
118.8,800.515466415198,-769.551270912871,838.986913044665,-786.451668588945,0
119,804.555589058905,-771.350962942186,843.215845289351,-788.304257041129,0
119.2,808.605557686462,-773.128615168196,847.445057366388,-790.156968080801,0
119.4,812.65552631402,-774.906267394206,851.674529759414,-792.009793158335,0
119.6,816.705494941577,-776.683919620217,855.904242923514,-793.862723711599,0
119.8,820.755465635445,-778.461567138599,860.134177287376,-795.715751166894,0
120,824.805470536956,-780.239136652994,864.364313255425,-797.568866939893,0
