Scene,Config,Metric,Baseline_Mean,Baseline_Std,Proposed_Mean,Proposed_Std,Delta_Mean,DeltaPct,CI_Lower,CI_Upper,P_Value,P_Value_Display,P_Value_Holm,P_Value_Holm_Display,Significant,Significant_Holm,EffectSize_RBC,EffectSize_CohenDz,PracticalNote,P_Value_Holm_Family,P_Value_Holm_Family_Display,Significant_Holm_Family
10019,ForestGeometry,AvgTxCost,2.95835274542429,0,3.36580066555741,0.0404300632054512,0.407447920133113,13.7727970663173,0.400923952111295,0.413971888154931,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,10.077845242601,SeeDelta,1.1125369292536e-306,p < 1e-15,***
10019,ForestGeometry,EmgTimely,0.633699633699634,0.0104132646478976,0.635567765567766,0.0113716372425073,0.00186813186813187,0.186813186813184,0.000900771925177345,0.00283549181108639,0.0275598679329969,p = 0.02756,0.0551197358659934,p = 0.05512,*,n.s.,0.333333333333333,0.311621082953203,Below1pp,0.41339801899495,p = 0.4134,n.s.
10017,Default,TimelyRate,0.907054908485857,0.0105663053248994,0.955840266222962,0.00897111697333425,0.0487853577371049,4.87853577371052,0.0478641074576738,0.049706608016536,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,8.54514161918429,Meaningful,1.1125369292536e-306,p < 1e-15,***
10017,Default,LossRate,0.0929450915141431,0.0105663053248994,0.0441597337770382,0.00897111697333425,-0.0487853577371049,-4.87853577371049,-0.049706608016536,-0.0478641074576738,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-8.54514161918429,Meaningful,1.1125369292536e-306,p < 1e-15,***
10017,Default,AvgDelay,0.0390151990322287,0.00330000869054355,0.027180669979438,0.0026231152675149,-0.0118345290527907,-30.3331249009258,-0.0121930630815087,-0.0114759950240728,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-5.32632916712222,Meaningful,1.1125369292536e-306,p < 1e-15,***
10017,Default,AvgTxCost,1.92312811980033,2.24298922669111e-16,2.3721387687188,0.0358786305447147,0.449010648918468,23.3479321681951,0.443221119548927,0.454800178288009,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,12.514709789686,SeeDelta,1.1125369292536e-306,p < 1e-15,***
10017,Default,EmgTimely,0.986111111111111,0.0226225282757766,0.998888888888889,0.00549857399228215,0.0127777777777778,1.27777777777778,0.00924605612977785,0.0163094994257777,3.65812566456292e-05,p = 3.658e-05,3.65812566456292e-05,p = 3.658e-05,***,***,1,0.583816368056585,Meaningful,0.000585300106330067,p = 5.853e-04,***
10017,ForestGeometry,TimelyRate,0.521098169717138,0.00472644748127756,0.524226289517471,0.00519044650869822,0.00312811980033278,0.31281198003329,0.00279093464377228,0.00346530495689328,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,1.49700183458592,Below1pp,1.1125369292536e-306,p < 1e-15,***
10017,ForestGeometry,LossRate,0.478036605657238,0.00517780387706012,0.474808652246256,0.00555178739741116,-0.00322795341098169,-0.322795341098164,-0.00357277489322608,-0.00288313192873731,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-1.51056823152205,Below1pp,1.1125369292536e-306,p < 1e-15,***
10017,ForestGeometry,AvgDelay,0.127871983400175,0.0008122768989693,0.127412145500898,0.000906098254583536,-0.000459837899277316,-0.359608013460031,-0.000521393386885879,-0.000398282411668753,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-0.994897959183674,-1.20543942084121,Sub-ms,1.1125369292536e-306,p < 1e-15,***
10017,ForestGeometry,AvgTxCost,2.17920133111481,4.48597845338221e-16,2.67856272878536,0.0782564995924392,0.499361397670547,22.9148812705199,0.486733593992722,0.511989201348372,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,6.38108528072719,SeeDelta,1.1125369292536e-306,p < 1e-15,***
10017,ForestGeometry,EmgTimely,0.02,0.0231659039989308,0.02,0.0231659039989308,0,0,-0.000905569653333316,0.000905569653333316,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
