Scene,SceneRole,Config,BaselineMethod,ProposedMethod,Metric,Baseline_Mean,Baseline_Std,Proposed_Mean,Proposed_Std,Delta_Mean,DeltaPct,CI_Lower,CI_Upper,P_Value,P_Value_Display,P_Value_Holm,P_Value_Holm_Display,Significant,Significant_Holm,EffectSize_RBC,EffectSize_CohenDz,PracticalNote,P_Value_Holm_Family,P_Value_Holm_Family_Display,Significant_Holm_Family
10019,DenseBlind,ForestGeometry,AoI-greedy,Risk-constrained-v6,LossRate,0.352512479201331,0.00920610688378969,0.31414309484193,0.00799743467614016,-0.0383693843594009,-3.83693843594008,-0.0395167523573852,-0.0372220163614166,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-5.39621819267438,Meaningful,1.78005908680576e-306,p < 1e-15,***
10019,DenseBlind,ForestGeometry,AoI-greedy,Risk-constrained-v6,AvgDelay,0.0396266192335112,0.000203670323235031,0.0408994908368847,0.00027826617795059,0.00127287160337359,3.21216300556155,0.00123828607315815,0.00130745713358902,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,5.93878445623477,Meaningful,1.78005908680576e-306,p < 1e-15,***
10019,DenseBlind,ForestGeometry,AoI-greedy,Risk-constrained-v6,AvgTxCost,3.65391014975042,1.34579353601466e-15,3.32302396006655,0.00356936451763775,-0.330886189683867,-9.05567395264132,-0.331462157617752,-0.330310221749982,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-92.7017086791829,SeeDelta,1.78005908680576e-306,p < 1e-15,***
10019,DenseBlind,ForestGeometry,AoI-greedy,Risk-constrained-v6,EmgTimely,0.585347985347985,0.00907113334555712,0.57945054945055,0.0085896284277451,-0.00589743589743589,-0.589743589743585,-0.00698256005222207,-0.00481231174264971,5.6261417746839e-10,p = 5.626e-10,5.6261417746839e-10,p = 5.626e-10,***,***,-0.801110083256244,-0.876983053652405,Below1pp,1.63158111465833e-08,p = 1.632e-08,***
10017,LongRange,Default,AoI-greedy,Risk-constrained-v6,TimelyRate,0.952312811980033,0.00775066661551055,0.979001663893511,0.00590805337449913,0.0266888519134775,2.66888519134776,0.0254796171994211,0.0278980866275339,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,3.56144866774844,Meaningful,1.78005908680576e-306,p < 1e-15,***
10017,LongRange,Default,AoI-greedy,Risk-constrained-v6,LossRate,0.0475540765391015,0.00756234286692285,0.020865224625624,0.00592066355386478,-0.0266888519134775,-2.66888519134775,-0.0278980866275339,-0.0254796171994211,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-3.56144866774843,Meaningful,1.78005908680576e-306,p < 1e-15,***
10017,LongRange,Default,AoI-greedy,Risk-constrained-v6,AvgDelay,0.036970548408924,0.00259004724616725,0.0297007229405134,0.00138962390385255,-0.00726982546841056,-19.6638291323148,-0.00769638991524186,-0.00684326102157925,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-2.75008889739903,Meaningful,1.78005908680576e-306,p < 1e-15,***
10017,LongRange,Default,AoI-greedy,Risk-constrained-v6,AvgTxCost,3.20273344425956,0.0124595043212299,2.86951680532446,0.0312860646686082,-0.333216638935106,-10.4041327426842,-0.338843549032343,-0.327589728837869,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-9.55573519940137,SeeDelta,1.78005908680576e-306,p < 1e-15,***
10017,LongRange,Default,AoI-greedy,Risk-constrained-v6,EmgTimely,0.981111111111111,0.0283056420636937,0.981111111111111,0.0283056420636937,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10017,LongRange,ForestGeometry,AoI-greedy,Risk-constrained-v6,TimelyRate,0.529883527454243,0.00497705759930748,0.53261231281198,0.00568741911766354,0.0027287853577371,0.272878535773724,0.00203888644855056,0.00341868426692365,6.39423843873388e-06,p = 6.394e-06,1.91827153162016e-05,p = 1.918e-05,***,***,0.644820295983087,0.638250731330208,Below1pp,0.000179038676284549,p = 1.790e-04,***
