Scene,SceneRole,GeometryType,Config,Stage,BaselineMethod,ProposedMethod,Metric,Baseline_Mean,Baseline_Std,Proposed_Mean,Proposed_Std,Delta_Mean,DeltaPct,CI_Lower,CI_Upper,P_Value,P_Value_Display,P_Value_Holm,P_Value_Holm_Display,Significant,Significant_Holm,EffectSize_RBC,EffectSize_CohenDz,PracticalNote,P_Value_Holm_Family,P_Value_Holm_Family_Display,Significant_Holm_Family
10013,HeldOutHighNLOS,ShortHighNLOS,Default,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,LossRate,0,0,0,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10013,HeldOutHighNLOS,ShortHighNLOS,Default,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,AvgDelay,0.0120674774545689,0.000221077232603464,0.0120674774545689,0.000221077232603464,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Sub-ms,1,p = 1,n.s.
10013,HeldOutHighNLOS,ShortHighNLOS,Default,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,AvgTxCost,2.88185454545454,0.0333950426713472,3.15,8.97195690676443e-16,0.268145454545456,9.30461445281448,0.262756687543832,0.27353422154708,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,8.02949878472601,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10013,HeldOutHighNLOS,ShortHighNLOS,Default,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10013,HeldOutHighNLOS,ShortHighNLOS,ForestGeometry,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,TimelyRate,0.64,0.0326488443895495,0.620545454545455,0.0292025917425094,-0.0194545454545455,-1.94545454545456,-0.0226328790444504,-0.0162762118646406,2.88413737337123e-12,p = 2.884e-12,1.44206868668562e-11,p = 1.442e-11,***,***,-0.871717171717172,-0.987709006210577,Meaningful,7.09497793849323e-10,p = 7.095e-10,***
10013,HeldOutHighNLOS,ShortHighNLOS,ForestGeometry,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,LossRate,0.241272727272727,0.0409949624407928,0.228,0.03498499786906,-0.0132727272727273,-1.32727272727273,-0.0178851352100819,-0.00866031933537278,0.00102571970740817,p = 0.001026,0.00205143941481634,p = 0.002051,**,**,-0.507198228128461,-0.464344026652367,Meaningful,0.215401138555715,p = 0.2154,n.s.
10013,HeldOutHighNLOS,ShortHighNLOS,ForestGeometry,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,AvgDelay,0.0337556478659468,0.00293052459679583,0.0361050542017303,0.00208359073415084,0.00234940633578346,6.96003923584467,0.00195790757957858,0.00274090509198834,7.57016671570909e-12,p = 7.570e-12,2.27105001471273e-11,p = 2.271e-11,***,***,0.866666666666667,0.968356232976426,Meaningful,1.84712067863302e-09,p = 1.847e-09,***
10013,HeldOutHighNLOS,ShortHighNLOS,ForestGeometry,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,AvgTxCost,3.75221454545455,0.154048466153032,3.8203090909091,0.0250325205921904,0.0680945454545496,1.8147828337012,0.0439155686750485,0.0922735222340507,0.00131179327605313,p = 0.001312,0.00205143941481634,p = 0.002051,**,**,0.418039215686275,0.454445503199784,SeeDelta,0.274164794695104,p = 0.2742,n.s.
10013,HeldOutHighNLOS,ShortHighNLOS,ForestGeometry,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,EmgTimely,0.64,0.0326488443895495,0.620545454545455,0.0292025917425094,-0.0194545454545455,-1.94545454545456,-0.0226328790444504,-0.0162762118646406,2.88413737337123e-12,p = 2.884e-12,1.44206868668562e-11,p = 1.442e-11,***,***,-0.871717171717172,-0.987709006210577,Meaningful,7.09497793849323e-10,p = 7.095e-10,***
10007,HeldOutLongMixed,LongMixed,Default,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,TimelyRate,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10007,HeldOutLongMixed,LongMixed,Default,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,LossRate,0,0,0,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10007,HeldOutLongMixed,LongMixed,Default,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,AvgDelay,0.0120674774545689,0.000221077232603464,0.0120674774545689,0.000221077232603464,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Sub-ms,1,p = 1,n.s.
10007,HeldOutLongMixed,LongMixed,Default,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,AvgTxCost,2.60114545454545,0.0328721848429154,3.09847272727273,0.0165923411586181,0.497327272727276,19.1195487302798,0.4924543432746,0.502200202179951,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,16.4687089870365,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10007,HeldOutLongMixed,LongMixed,Default,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10007,HeldOutLongMixed,LongMixed,ForestGeometry,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,TimelyRate,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10007,HeldOutLongMixed,LongMixed,ForestGeometry,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,LossRate,0,0,0,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10007,HeldOutLongMixed,LongMixed,ForestGeometry,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,AvgDelay,0.0120674774545689,0.000221077232603464,0.0120674774545689,0.000221077232603464,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Sub-ms,1,p = 1,n.s.
10007,HeldOutLongMixed,LongMixed,ForestGeometry,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,AvgTxCost,2.71521818181818,0.0707506936435061,3.11329090909091,0.0295818328918376,0.39807272727273,14.6608007392677,0.387336886506567,0.408808568038893,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,5.98320338844257,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10007,HeldOutLongMixed,LongMixed,ForestGeometry,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10015,HeldOutBoundary,LongLowNLOS,Default,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,TimelyRate,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10015,HeldOutBoundary,LongLowNLOS,Default,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,LossRate,0,0,0,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10015,HeldOutBoundary,LongLowNLOS,Default,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,AvgDelay,0.0120674774545689,0.000221077232603464,0.0120674774545689,0.000221077232603464,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Sub-ms,1,p = 1,n.s.
10015,HeldOutBoundary,LongLowNLOS,Default,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,AvgTxCost,1.48703636363636,0.0822267289077667,1.43858181818182,0.0624036879778209,-0.0484545454545462,-3.25846405908036,-0.0535095140920482,-0.0433995768170442,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-0.996862745098039,-1.54676188508856,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10015,HeldOutBoundary,LongLowNLOS,Default,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,EmgTimely,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,p = 1,1,p = 1,n.s.,n.s.,0,0,NotApplicable,1,p = 1,n.s.
10015,HeldOutBoundary,LongLowNLOS,ForestGeometry,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,TimelyRate,0.986909090909091,0.0102523399251898,0.987636363636364,0.0100193774140185,0.000727272727272719,0.0727272727272688,0.000325259273421828,0.00112928618112361,0.0389998213215357,p = 0.039,0.116999463964607,p = 0.117,*,n.s.,1,0.291920179679905,Below1pp,1,p = 1,n.s.
10015,HeldOutBoundary,LongLowNLOS,ForestGeometry,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,LossRate,0.0130909090909091,0.0102523399251899,0.0123636363636363,0.0100193774140187,-0.000727272727272731,-0.0727272727272729,-0.00112928618112363,-0.000325259273421833,0.0389998213215357,p = 0.039,0.116999463964607,p = 0.117,*,n.s.,-1,-0.291920179679905,Below1pp,1,p = 1,n.s.
10015,HeldOutBoundary,LongLowNLOS,ForestGeometry,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,AvgDelay,0.0128322689861096,0.000380828825974686,0.0127767240136513,0.000349411649248964,-5.5544972458304e-05,-0.432853866439621,-7.17075314414285e-05,-3.93824134751795e-05,8.81188863433024e-05,p = 8.812e-05,0.00035247554537321,p = 3.525e-04,***,***,-0.673846153846154,-0.554551694036639,Sub-ms,0.01894556056381,p = 0.01895,*
10015,HeldOutBoundary,LongLowNLOS,ForestGeometry,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,AvgTxCost,1.52831818181818,0.126431297871468,1.46764545454545,0.103268505835616,-0.060672727272727,-3.96990155548284,-0.0653409091832067,-0.0560045453622473,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-0.99843137254902,-2.09726422688952,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10015,HeldOutBoundary,LongLowNLOS,ForestGeometry,PosDeg_Emerg,Confidence-heuristic,Risk-constrained-v6,EmgTimely,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,p = 1,1,p = 1,n.s.,n.s.,0,0,NotApplicable,1,p = 1,n.s.
10014,Primary,CurvedBlind,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,TimelyRate,0.994545454545455,0.00687208132744042,0.997090909090909,0.00500968870700928,0.00254545454545452,0.254545454545441,0.00139609582802725,0.00369481326288178,0.0115047786715667,p = 0.0115,0.0345143360147002,p = 0.03451,*,*,0.605263157894737,0.357369229169841,Below1pp,1,p = 1,n.s.
10014,Primary,CurvedBlind,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,LossRate,0.00545454545454544,0.00687208132744049,0.0029090909090909,0.00500968870700931,-0.00254545454545455,-0.254545454545454,-0.00369481326288182,-0.00139609582802727,0.0115047786715667,p = 0.0115,0.0345143360147002,p = 0.03451,*,*,-0.605263157894737,-0.357369229169842,Below1pp,1,p = 1,n.s.
10014,Primary,CurvedBlind,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgDelay,0.0132165268086994,0.000391207069676156,0.0156154645410811,0.00118851493583503,0.00239893773238175,18.1510450294909,0.00221877176716854,0.00257910369759497,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,2.14859037578606,Meaningful,8.90029543402881e-306,p < 1e-15,***
10014,Primary,CurvedBlind,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgTxCost,2.87365454545455,0.157359032374996,3.02112727272727,0.116518415151084,0.147472727272727,5.13188780836564,0.136135710409144,0.158809744136311,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,0.989019607843137,2.09903810480648,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10014,Primary,CurvedBlind,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,EmgTimely,1,0,0.983333333333333,0.0505076272276106,-0.0166666666666667,-1.66666666666667,-0.0248167935466666,-0.00851653978666684,0.0196306144870619,p = 0.01963,0.0345143360147002,p = 0.03451,*,*,-1,-0.329983164553722,Meaningful,1,p = 1,n.s.
10014,Primary,CurvedBlind,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,TimelyRate,0.834363636363636,0.00847446135120799,0.834363636363636,0.00806659748221785,-1.77635683940025e-17,-2.22044604925031e-14,-0.000296368250181843,0.000296368250181807,0.999999998999946,p = 1,1,p = 1,n.s.,n.s.,0,-9.67176954549164e-15,Below1pp,1,p = 1,n.s.
10014,Primary,CurvedBlind,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,LossRate,0.165090909090909,0.00887688700812209,0.165272727272728,0.00855370067536368,0.000181818181818179,0.01818181818182,-0.000285843028773859,0.000649479392410217,0.657326819181284,p = 0.6573,1,p = 1,n.s.,n.s.,0.2,0.0627355000927507,Below1pp,1,p = 1,n.s.
10014,Primary,CurvedBlind,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgDelay,0.0126971072048102,0.000736000677413213,0.0141202870051907,0.00108090003124053,0.00142317980038052,11.2086932670881,0.00129238197335065,0.00155397762741038,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,1.75576604284116,Meaningful,8.90029543402881e-306,p < 1e-15,***
10014,Primary,CurvedBlind,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgTxCost,3.36152727272727,0.234489633949461,3.49371636363636,0.215191588310374,0.13218909090909,3.93241167434713,0.123149448822696,0.141228732995484,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,2.35967278535128,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10014,Primary,CurvedBlind,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,EmgTimely,0.0233333333333333,0.0753675799587829,0.02,0.0642416074439621,-0.00333333333333332,-0.333333333333332,-0.00713672587733323,0.000470059210666592,0.317310527664727,p = 0.3173,0.951931582994182,p = 0.9519,n.s.,n.s.,-1,-0.141421356237309,Below1pp,1,p = 1,n.s.
10006,Reference,Mixed,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,TimelyRate,1,0,0.999818181818182,0.00128564869306644,-0.000181818181818181,-0.0181818181818172,-0.000389275956945448,2.56395933090867e-05,0.317310527664727,p = 0.3173,0.951931582994182,p = 0.9519,n.s.,n.s.,-1,-0.14142135623731,Below1pp,1,p = 1,n.s.
10006,Reference,Mixed,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,LossRate,0,0,0.000181818181818181,0.00128564869306644,0.000181818181818181,0.0181818181818181,-2.56395933090868e-05,0.000389275956945448,0.317310527664727,p = 0.3173,0.951931582994182,p = 0.9519,n.s.,n.s.,1,0.14142135623731,Below1pp,1,p = 1,n.s.
10006,Reference,Mixed,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgDelay,0.0121276004362079,0.00022083992172128,0.0121397235485379,0.000223433162390946,1.2123112330004e-05,0.0999629926280202,5.55547017195409e-06,1.86907544880539e-05,0.0351879357784783,p = 0.03519,0.140751743113913,p = 0.1408,*,n.s.,0.904761904761905,0.29785990772805,Sub-ms,1,p = 1,n.s.
10006,Reference,Mixed,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgTxCost,3.15,8.97195690676443e-16,2.55261818181818,0.0100540619945693,-0.597381818181818,-18.9645021645021,-0.59900418465225,-0.595759451711387,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-59.4169618711814,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10006,Reference,Mixed,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,EmgTimely,1,0,0.999818181818182,0.00128564869306644,-0.000181818181818181,-0.0181818181818172,-0.000389275956945448,2.56395933090867e-05,0.317310527664727,p = 0.3173,0.951931582994182,p = 0.9519,n.s.,n.s.,-1,-0.14142135623731,Below1pp,1,p = 1,n.s.
10006,Reference,Mixed,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,TimelyRate,0.893636363636364,0.00527534961339992,0.893090909090909,0.00433073558455401,-0.000545454545454538,-0.0545454545454405,-0.00123478951182621,0.000143880420917131,0.366599870595654,p = 0.3666,1,p = 1,n.s.,n.s.,-0.272727272727273,-0.1276837590652,Below1pp,1,p = 1,n.s.
10006,Reference,Mixed,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,LossRate,0.105454545454545,0.00580796877272669,0.105454545454545,0.00580796877272669,0,0,-0.000725950988906943,0.000725950988906943,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10006,Reference,Mixed,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgDelay,0.0122970666832939,0.000468400111259789,0.0123233566205416,0.000489722343780652,2.6289937247676e-05,0.213790312151382,-2.93594128175773e-05,8.19392873129293e-05,0.589858470481786,p = 0.5899,1,p = 1,n.s.,n.s.,0.0849673202614379,0.0762319196673972,Sub-ms,1,p = 1,n.s.
10006,Reference,Mixed,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgTxCost,3.1536,0.00829128990434842,2.75462181818182,0.099028385510344,-0.398978181818183,-12.6515151515152,-0.414305431871074,-0.383650931765291,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-4.20041603341237,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10006,Reference,Mixed,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,EmgTimely,0.893636363636364,0.00527534961339992,0.893090909090909,0.00433073558455401,-0.000545454545454538,-0.0545454545454405,-0.00123478951182621,0.000143880420917131,0.366599870595654,p = 0.3666,1,p = 1,n.s.,n.s.,-0.272727272727273,-0.1276837590652,Below1pp,1,p = 1,n.s.
10011,Boundary,Open,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,TimelyRate,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10011,Boundary,Open,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,LossRate,0,0,0,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10011,Boundary,Open,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgDelay,0.0120674774545689,0.000221077232603464,0.014448132520204,0.00119554742778575,0.00238065506563508,19.7278600651848,0.00219209227978227,0.00256921785148788,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,2.03726672692,Meaningful,8.90029543402881e-306,p < 1e-15,***
10011,Boundary,Open,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgTxCost,2.71054545454546,0.166292298948245,2.87665454545455,0.119396418735577,0.166109090909091,6.12825328682585,0.154885728968855,0.177332452849327,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,0.99843137254902,2.3882392750119,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10011,Boundary,Open,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,EmgTimely,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,p = 1,1,p = 1,n.s.,n.s.,0,0,NotApplicable,1,p = 1,n.s.
10011,Boundary,Open,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,TimelyRate,0.988727272727273,0.0094653855367732,0.992545454545455,0.00772481680933137,0.00381818181818178,0.381818181818183,0.00266691418278511,0.00496944945357846,0.000154261756421414,p = 1.543e-04,0.000462785269264243,p = 4.628e-04,***,***,0.733333333333333,0.535165012362782,Below1pp,0.0328577541177613,p = 0.03286,*
10011,Boundary,Open,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,LossRate,0.0112727272727273,0.00946538553677331,0.00745454545454544,0.00772481680933145,-0.00381818181818182,-0.381818181818182,-0.0049694494535785,-0.00266691418278513,0.000154261756421414,p = 1.543e-04,0.000462785269264243,p = 4.628e-04,***,***,-0.733333333333333,-0.535165012362781,Below1pp,0.0328577541177613,p = 0.03286,*
10011,Boundary,Open,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgDelay,0.0134575453233072,0.000434349098824657,0.0147912689252344,0.000816080464277144,0.00133372360192728,9.91060085539823,0.00121278491004294,0.00145466229381163,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,1.77954089636135,Meaningful,8.90029543402881e-306,p < 1e-15,***
10011,Boundary,Open,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgTxCost,2.93503636363636,0.202625556651837,3.02301818181818,0.179991701613402,0.0879818181818192,2.99763980003352,0.0801703196110589,0.0957933167525795,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,0.99843137254902,1.81746467427636,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10011,Boundary,Open,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,EmgTimely,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,p = 1,1,p = 1,n.s.,n.s.,0,0,NotApplicable,1,p = 1,n.s.
10019,DenseBlind,ShortRangeOccluded,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,TimelyRate,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10019,DenseBlind,ShortRangeOccluded,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,LossRate,0,0,0,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10019,DenseBlind,ShortRangeOccluded,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgDelay,0.0120674774545689,0.000221077232603464,0.0120674774545689,0.000221077232603464,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Sub-ms,1,p = 1,n.s.
10019,DenseBlind,ShortRangeOccluded,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgTxCost,3.15,8.97195690676443e-16,2.59396363636363,0.0368203050305128,-0.556036363636365,-17.6519480519481,-0.561977845630889,-0.550094881641841,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-15.1013513651117,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10019,DenseBlind,ShortRangeOccluded,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10019,DenseBlind,ShortRangeOccluded,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,TimelyRate,0.434545454545455,0.0331105163220312,0.416181818181818,0.0334798041292605,-0.0183636363636363,-1.83636363636362,-0.0224861389644379,-0.0142411337628347,3.72843717455495e-07,p = 3.728e-07,7.45687434910991e-07,p = 7.457e-07,***,***,-0.738383838383838,-0.718795168592884,Meaningful,8.38898364274865e-05,p = 8.389e-05,***
10019,DenseBlind,ShortRangeOccluded,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,LossRate,0.278909090909091,0.0370728611188816,0.255090909090909,0.0366137041662153,-0.0238181818181817,-2.38181818181817,-0.0278041970631596,-0.0198321665732038,9.28102039665646e-12,p = 9.281e-12,3.71240815866258e-11,p = 3.712e-11,***,***,-0.862626262626263,-0.964222039648338,Meaningful,2.25528795638752e-09,p = 2.255e-09,***
10019,DenseBlind,ShortRangeOccluded,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgDelay,0.0578285478911286,0.00212387888487855,0.060585250053171,0.00207784304829341,0.00275670216204241,4.76702642997771,0.0024563830459985,0.00305702127808631,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,0.954509803921569,1.48120194347404,Meaningful,8.90029543402881e-306,p < 1e-15,***
10019,DenseBlind,ShortRangeOccluded,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgTxCost,4.42575272727273,0.0133160783385122,4.51888363636364,0.118983358706931,0.0931309090909078,2.1042953556128,0.0749555392425285,0.111306278939287,5.03351138547714e-09,p = 5.034e-09,1.51005341564314e-08,p = 1.510e-08,***,***,0.745882352941176,0.826833356120373,SeeDelta,1.19294219835808e-06,p = 1.193e-06,***
10019,DenseBlind,ShortRangeOccluded,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,EmgTimely,0.434545454545455,0.0331105163220312,0.416181818181818,0.0334798041292605,-0.0183636363636363,-1.83636363636362,-0.0224861389644379,-0.0142411337628347,3.72843717455495e-07,p = 3.728e-07,7.45687434910991e-07,p = 7.457e-07,***,***,-0.738383838383838,-0.718795168592884,Meaningful,8.38898364274865e-05,p = 8.389e-05,***
10017,LongRange,LongMixed,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,TimelyRate,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10017,LongRange,LongMixed,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,LossRate,0,0,0,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10017,LongRange,LongMixed,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgDelay,0.0120674774545689,0.000221077232603464,0.0144539640589986,0.00121089769770493,0.00238648660442968,19.7761844877209,0.00219571547590771,0.00257725773295165,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,2.01861620567624,Meaningful,8.90029543402881e-306,p < 1e-15,***
10017,LongRange,LongMixed,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgTxCost,2.70870909090909,0.165322287043686,2.87525454545455,0.118827874484177,0.166545454545455,6.14851757630271,0.155329687969923,0.177761221120987,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,0.99843137254902,2.39613468291877,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10017,LongRange,LongMixed,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,EmgTimely,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,p = 1,1,p = 1,n.s.,n.s.,0,0,NotApplicable,1,p = 1,n.s.
10017,LongRange,LongMixed,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,TimelyRate,0.999818181818182,0.00128564869306644,1,0,0.000181818181818181,0.0181818181818172,-2.56395933090868e-05,0.000389275956945448,0.317310527664727,p = 0.3173,0.951931582994182,p = 0.9519,n.s.,n.s.,1,0.141421356237309,Below1pp,1,p = 1,n.s.
