Scene,SceneRole,Config,BaselineMethod,ProposedMethod,Metric,Baseline_Mean,Baseline_Std,Proposed_Mean,Proposed_Std,Delta_Mean,DeltaPct,CI_Lower,CI_Upper,P_Value,P_Value_Display,P_Value_Holm,P_Value_Holm_Display,Significant,Significant_Holm,EffectSize_RBC,EffectSize_CohenDz,PracticalNote,P_Value_Holm_Family,P_Value_Holm_Family_Display,Significant_Holm_Family
10007,HeldOutLongMixed,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,TimelyRate,0.872911813643927,0.00281028267512503,0.874009983361065,0.00271102019099292,0.00109816971713818,0.109816971713794,0.000756778526423706,0.00143956090785265,0.000242266615268827,p = 2.423e-04,0.000726799845806481,p = 7.268e-04,***,***,0.591591591591592,0.519068359299512,Below1pp,0.00290719938322592,p = 0.002907,**
10007,HeldOutLongMixed,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,LossRate,0.127088186356073,0.00281028267512502,0.125990016638935,0.00271102019099292,-0.00109816971713818,-0.109816971713819,-0.00143956090785265,-0.000756778526423707,0.000242266615268827,p = 2.423e-04,0.000726799845806481,p = 7.268e-04,***,***,-0.591591591591592,-0.519068359299513,Below1pp,0.00290719938322592,p = 0.002907,**
10007,HeldOutLongMixed,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,AvgDelay,0.0563874125636663,0.000792530265219588,0.0556221019586688,0.00085257973971255,-0.000765310604997458,-1.35723660689936,-0.000877205603986064,-0.000653415606008853,6.21724893790088e-15,p = 6.217e-15,2.48689957516035e-14,p = 2.487e-14,***,***,-0.901176470588235,-1.10365785364197,Sub-ms,1.18127729820117e-13,p = 1.181e-13,***
10007,HeldOutLongMixed,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,AvgTxCost,3.4606921797005,0.00864164844365274,2.62919068219633,0.0116574051227144,-0.831501497504165,-24.0270285343936,-0.833704690430318,-0.829298304578013,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-60.9000866457508,SeeDelta,8.90029543402881e-307,p < 1e-15,***
10007,HeldOutLongMixed,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10015,HeldOutBoundary,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,TimelyRate,0.92981697171381,0.00250859813326098,0.931747088186356,0.00261447370371335,0.00193011647254577,0.193011647254571,0.00169144387173379,0.00216878907335776,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,0.966777408637874,1.30493342346242,Below1pp,8.90029543402881e-307,p < 1e-15,***
10015,HeldOutBoundary,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,LossRate,0.0701830282861897,0.00250859813326098,0.068252911813644,0.00261447370371334,-0.00193011647254574,-0.193011647254575,-0.00216878907335772,-0.00169144387173377,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-0.966777408637874,-1.30493342346243,Below1pp,8.90029543402881e-307,p < 1e-15,***
10015,HeldOutBoundary,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,AvgDelay,0.0433881302090229,0.00104755706172605,0.042551575741124,0.00110251886949938,-0.000836554467898926,-1.92807217980773,-0.000939282161409733,-0.000733826774388119,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-0.964285714285714,-1.31405665224232,Sub-ms,8.90029543402881e-307,p < 1e-15,***
10015,HeldOutBoundary,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,AvgTxCost,1.28760399334443,2.24298922669111e-16,1.35059800332779,0.017808395323752,0.0629940099833561,4.89234347741771,0.0601203711017728,0.0658676488649394,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,3.5373209566691,SeeDelta,8.90029543402881e-307,p < 1e-15,***
10015,HeldOutBoundary,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
