Scene,Config,Method,Stage,TimelyRateMean,TimelyRateStd,TimelyRateCI95,LossRateMean,LossRateStd,LossRateCI95,AvgTxCostMean,AvgTxCostStd,AvgTxCostCI95,EmergencyTimelyRateMean,EmergencyTimelyRateStd,EmergencyTimelyRateCI95
10006,ForestGeometry,Oracle,Full,0.912728785357737,0.00698616306880922,0.00306182096265617,0.0762063227953411,0.0062630554290837,0.00274490506651093,2.73418469217971,0.000743870984294503,0.000326015833124949,0.962828947368421,0.00675828963473711,0.00296195102684126
10011,Default,Link-delay-aware,Normal,0.9996,0.00178885438199983,0.000784000000000001,0.0004,0.00178885438199983,0.000784000000000001,1.4572,0,0,1,0,0
10011,Default,Link-delay-aware,Coop_1,0.999,0.00244231699021684,0.0010703926152946,0.00100000000000001,0.00244231699021684,0.0010703926152946,1.34866666666667,0,0,1,0,0
10011,Default,Link-delay-aware,LinkDeg_Emerg,1,0,0,0,0,0,1.93846153846154,2.27812957850383e-16,9.9843430942115e-17,NaN,NaN,NaN
10011,Default,Link-delay-aware,PosDeg_Emerg,1,0,0,0,0,0,2,0,0,NaN,NaN,NaN
10011,Default,Link-delay-aware,Recovery,0.991390728476821,0.0057251968600703,0.00250917815528236,0.0086092715231788,0.00572519686007029,0.00250917815528236,2.00364238410596,9.11251831401531e-16,3.9937372376846e-16,1,0,0
10011,Default,Link-delay-aware,Full,0.997504159733777,0.00137632311458987,0.000603200200472526,0.00249584026622296,0.00137632311458987,0.000603200200472526,1.71880199667221,2.27812957850383e-16,9.9843430942115e-17,1,0,0
10011,Default,Confidence-driven,Normal,0.9996,0.00178885438199983,0.000784000000000001,0.0004,0.00178885438199983,0.000784000000000001,1.5196,4.55625915700765e-16,1.9968686188423e-16,1,0,0
10011,Default,Confidence-driven,Coop_1,0.999,0.00244231699021684,0.0010703926152946,0.00100000000000001,0.00244231699021684,0.0010703926152946,1.37266666666667,4.55625915700765e-16,1.9968686188423e-16,1,0,0
10011,Default,Confidence-driven,LinkDeg_Emerg,1,0,0,0,0,0,1.93846153846154,2.27812957850383e-16,9.9843430942115e-17,NaN,NaN,NaN
