Scene,SceneRole,GeometryType,DensityClass,VegetationClass,Config,Method,Stage,TimelyRateMean,TimelyRateStd,TimelyRateCI95,LossRateMean,LossRateStd,LossRateCI95,AvgTxCostMean,AvgTxCostStd,AvgTxCostCI95,EmergencyTimelyRateMean,EmergencyTimelyRateStd,EmergencyTimelyRateCI95
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Confidence-driven,Full,0.706921797004992,0.00468224941053785,0.00129785332128403,0.291247920133111,0.00492857435044238,0.00136613111115372,2.68555108153078,0.037909553466644,0.0105079921125831,0.800986842105263,0.00461627883091837,0.00127956720955459
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Oracle,Normal,0.11408,0.02214962108673,0.00613956173028662,0.88576,0.0223392762932491,0.00619213147147249,3.40376,0,0,0.02,0.038175946691086,0.0105818325471254
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Oracle,Coop_1,0.989733333333333,0.00843381596317349,0.00233773451586502,0.0102666666666667,0.00843381596317349,0.00233773451586502,2.37077333333333,0.0140044437392009,0.0038818337568159,0.983333333333333,0.0505076272276105,0.014
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Oracle,LinkDeg_Emerg,0.468615384615385,0.0187032837902358,0.00518428576902462,0.525846153846154,0.0212380939745548,0.00588689930540286,3.84858153846154,0.182497113048349,0.0505856189039146,0.0255555555555556,0.0301378373746786,0.00835378231774959
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Oracle,PosDeg_Emerg,0.894181818181818,0.00477526657424684,0.00132363636363637,0.104,0.00585424814004399,0.00162271479496094,2.75462181818182,0.0990283855103439,0.0274492680263334,0.894181818181818,0.00477526657424684,0.00132363636363637
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Oracle,Recovery,0.915496688741722,0.00315484049205924,0.000874477169354822,0.0843708609271523,0.00322498780493081,0.000893921012475315,2.55182781456953,0.00643268960301605,0.00178305058830785,0.915496688741722,0.00315484049205924,0.000874477169354822
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Oracle,Full,0.715108153078203,0.00558759691656964,0.00154880284673543,0.283893510815308,0.00560375249451602,0.00155328094447362,2.86119500831947,0.029676802405725,0.00822598994420839,0.800460526315789,0.00453714778751931,0.00125763320337777
10011,Boundary,Open,Low,Sparse,Default,Link-delay-aware,Normal,0.99872,0.00337481669948192,0.000935451463198386,0.00128,0.00337481669948192,0.000935451463198386,1.4572,0,0,1,0,0
10011,Boundary,Open,Low,Sparse,Default,Link-delay-aware,Coop_1,0.9992,0.00218840481772879,0.000606594867546156,0.000800000000000005,0.00218840481772879,0.000606594867546155,1.34866666666667,0,0,1,0,0
10011,Boundary,Open,Low,Sparse,Default,Link-delay-aware,LinkDeg_Emerg,0.999076923076923,0.00369073749972453,0.0010230202413448,0.00092307692307692,0.00369073749972453,0.0010230202413448,1.93846153846154,0,0,NaN,NaN,NaN
