Scene,SceneRole,GeometryType,DensityClass,VegetationClass,Config,Method,AvgDelayMean,AvgDelayStd,AvgDelayCI95,TimelyRateMean,TimelyRateStd,TimelyRateCI95,LossRateMean,LossRateStd,LossRateCI95,AvgTxCostMean,AvgTxCostStd,AvgTxCostCI95,EmergencyTimelyRateMean,EmergencyTimelyRateStd,EmergencyTimelyRateCI95
10011,Boundary,Open,Low,Sparse,ForestGeometry,Constrained Oracle,0.132627413129995,0.00317061055032004,0.00196516477882476,0.701663893510815,0.0117144090503968,0.00726066595226025,0.289850249584027,0.0130025231388508,0.00805904733577084,4.00913477537438,0.0168471078142502,0.0104419456051725,0.29,0.0843274042711568,0.0522666666666667
10019,DenseBlind,ShortRangeOccluded,High,Dense,Default,Link-delay-aware,0.0120549578410676,7.58304670317863e-05,4.70002104035315e-05,1,0,0,0,0,0,2.49966722129784,4.6811112914356e-16,2.90138283768708e-16,1,0,0
10019,DenseBlind,ShortRangeOccluded,High,Dense,Default,Confidence-heuristic,0.0120549578410676,7.58304670317863e-05,4.70002104035315e-05,1,0,0,0,0,0,2.98415973377703,0.0111771048062667,0.00692764133150668,1,0,0
10019,DenseBlind,ShortRangeOccluded,High,Dense,Default,Confidence-lyapunov,0.0120549578410676,7.58304670317863e-05,4.70002104035315e-05,1,0,0,0,0,0,2.50505823627288,0.00572920844370249,0.00355100018290581,1,0,0
10019,DenseBlind,ShortRangeOccluded,High,Dense,Default,Constrained Oracle,0.0120549578410676,7.58304670317863e-05,4.70002104035315e-05,1,0,0,0,0,0,2.50505823627288,0.00572920844370249,0.00355100018290581,1,0,0
10019,DenseBlind,ShortRangeOccluded,High,Dense,ForestGeometry,Link-delay-aware,0.0396941976707171,0.000303699921909721,0.000188235161776199,0.6630615640599,0.0101741188729029,0.00630598420944098,0.278369384359401,0.00957602478142878,0.00593528165094808,2.95835274542429,4.6811112914356e-16,2.90138283768708e-16,0.629120879120879,0.011198984327133,0.00694120239903664
10019,DenseBlind,ShortRangeOccluded,High,Dense,ForestGeometry,Confidence-heuristic,0.0398528827176877,0.000370902824372117,0.000229887952258639,0.664725457570716,0.0101438386900565,0.00628721635767181,0.269384359400998,0.0111327615462838,0.0069001570942238,3.33284359400999,0.069984006087686,0.0433765363679548,0.630952380952381,0.011165653942718,0.00692054401274874
10019,DenseBlind,ShortRangeOccluded,High,Dense,ForestGeometry,Confidence-lyapunov,0.0396678123224574,0.000296503971533399,0.000183775065524929,0.659068219633943,0.00916233234998644,0.00567887242545843,0.287188019966722,0.0122069268062006,0.00756593161995751,2.85433111480866,0.0549452277111825,0.0340554049602916,0.624725274725275,0.010085277916377,0.00625092001410348
10019,DenseBlind,ShortRangeOccluded,High,Dense,ForestGeometry,Constrained Oracle,0.0401511690469386,0.000258416131748944,0.000160167977849536,0.662562396006656,0.00722299305428716,0.00447685747672424,0.261730449251248,0.00784562990338646,0.00486277179399189,3.01118469217971,0.0313293359914865,0.0194181236255022,0.628571428571429,0.00795058392971886,0.00492782297346376
10017,LongRange,LongMixed,Medium,Mixed,Default,Link-delay-aware,0.0394061779082804,0.00477603347287975,0.00296021621527879,0.904492512479201,0.0138146589540595,0.00856241432908039,0.0955074875207988,0.0138146589540595,0.00856241432908043,1.92312811980033,2.3405556457178e-16,1.45069141884354e-16,0.991666666666666,0.013417941431657,0.00831652626121623
10017,LongRange,LongMixed,Medium,Mixed,Default,Confidence-heuristic,0.0282453622922865,0.00366048437659601,0.00226879172202297,0.951414309484193,0.0111700018859004,0.00692323889585302,0.048585690515807,0.0111700018859005,0.00692323889585308,2.35926788685524,0.0234798112759811,0.0145529378019489,1,0,0
10017,LongRange,LongMixed,Medium,Mixed,Default,Confidence-lyapunov,0.0398548275112948,0.00470893185137319,0.00291862619938314,0.904492512479201,0.0138146589540595,0.00856241432908039,0.0955074875207988,0.0138146589540595,0.00856241432908043,2.10845257903494,0.0233745028003955,0.0144876669325539,0.991666666666666,0.013417941431657,0.00831652626121623
10017,LongRange,LongMixed,Medium,Mixed,Default,Constrained Oracle,0.021225442407297,0.00170859186640051,0.00105899621033489,0.977537437603993,0.00728448449060656,0.00451497026381568,0.0224625623960066,0.00728448449060658,0.00451497026381569,2.43487520798669,0.0233745028003977,0.0144876669325552,0.991666666666666,0.013417941431657,0.00831652626121623
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Link-delay-aware,0.127852843638994,0.000651609485079582,0.000403871743092912,0.521297836938436,0.0038465980886079,0.00238414619583723,0.477870216306157,0.0041356299239728,0.0025632899833834,2.17920133111481,4.6811112914356e-16,2.90138283768708e-16,0.0138888888888889,0.0196418550329597,0.0121741478774989
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Confidence-heuristic,0.127515759652035,0.000727869400142255,0.000451138128143642,0.524292845257903,0.00480004359920569,0.00297509784575407,0.474875207986689,0.00484786985766212,0.00300474086785656,2.66959733777038,0.0510321862062658,0.031630076708367,0.0138888888888889,0.0196418550329597,0.0121741478774989
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Confidence-lyapunov,0.128584505323877,0.000526179214536454,0.00032612925597322,0.518302828618968,0.00285513869689061,0.00176963329830045,0.481364392678869,0.00294006839283398,0.00182227326921311,2.2079084858569,0.0312067199753669,0.0193421254313457,0.0111111111111111,0.0143443827637312,0.00889074054787969
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Constrained Oracle,0.125015563706039,0.00129309533160322,0.000801468790000989,0.539600665557404,0.00740178102959663,0.0045876714118889,0.460066555740433,0.00745148576957546,0.00461847872890144,3.76175207986689,0.0335418518815167,0.020789455181577,0.0111111111111111,0.0143443827637312,0.00889074054787969
