Scene,SceneRole,GeometryType,Config,BaselineMethod,ProposedMethod,Metric,Baseline_Mean,Baseline_Std,Proposed_Mean,Proposed_Std,Delta_Mean,DeltaPct,CI_Lower,CI_Upper,P_Value,P_Value_Display,P_Value_Holm,P_Value_Holm_Display,Significant,Significant_Holm,EffectSize_RBC,EffectSize_CohenDz,PracticalNote,P_Value_Holm_Family,P_Value_Holm_Family_Display,Significant_Holm_Family
10017,LongRange,LongMixed,ForestGeometry,AoI-aware,Risk-constrained-v6,TimelyRate,0.537404326123128,0.00630229855177093,0.53261231281198,0.00568741911766354,-0.00479201331114812,-0.479201331114798,-0.00533888094091454,-0.00424514568138169,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-0.95578231292517,-1.41397978874355,Below1pp,8.90029543402881e-306,p < 1e-15,***
10017,LongRange,LongMixed,ForestGeometry,AoI-aware,Risk-constrained-v6,LossRate,0.46063227953411,0.00614680794712927,0.466688851913478,0.00571704567925901,0.00605657237936772,0.605657237936785,0.0054882798612822,0.00662486489745324,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,0.989795918367347,1.719738352192,Below1pp,8.90029543402881e-306,p < 1e-15,***
10017,LongRange,LongMixed,ForestGeometry,AoI-aware,Risk-constrained-v6,AvgDelay,0.12483136524278,0.00138350260812897,0.124828476532242,0.00134376642670012,-2.88871053887863e-06,-0.00231409031955892,-6.98712994520917e-05,6.40938783743344e-05,0.960753511498682,p = 0.9608,0.960753511498682,p = 0.9608,n.s.,n.s.,0.0101960784313725,-0.00695904267861309,Sub-ms,1,p = 1,n.s.
10017,LongRange,LongMixed,ForestGeometry,AoI-aware,Risk-constrained-v6,AvgTxCost,4.09943427620632,8.97195690676443e-16,3.00379567387687,0.0867734359268615,-1.09563860232945,-26.7265805110887,-1.10964073530296,-1.08163646935594,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-12.6264287062797,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10017,LongRange,LongMixed,ForestGeometry,AoI-aware,Risk-constrained-v6,EmgTimely,0.0305555555555556,0.0258698508142962,0.0244444444444445,0.0272858943455097,-0.00611111111111111,-0.611111111111111,-0.0100884076676766,-0.00213381455454568,0.0795723432595974,p = 0.07957,0.159144686519195,p = 0.1591,n.s.,n.s.,-0.335978835978836,-0.247936010741681,Below1pp,1,p = 1,n.s.
10013,HeldOutHighNLOS,ShortHighNLOS,Default,AoI-aware,Risk-constrained-v6,TimelyRate,0.986921797004992,0.00407582871438257,0.992445923460898,0.0031927861233342,0.00552412645590667,0.552412645590672,0.00506244853027575,0.00598580438153759,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,1.93077605898511,Below1pp,8.90029543402881e-306,p < 1e-15,***
10013,HeldOutHighNLOS,ShortHighNLOS,Default,AoI-aware,Risk-constrained-v6,LossRate,0.0130782029950083,0.0040758287143826,0.00755407653910149,0.00319278612333425,-0.00552412645590684,-0.552412645590684,-0.00598580438153776,-0.00506244853027592,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-1.93077605898517,Below1pp,8.90029543402881e-306,p < 1e-15,***
10013,HeldOutHighNLOS,ShortHighNLOS,Default,AoI-aware,Risk-constrained-v6,AvgDelay,0.0142747345373605,0.000571764194442984,0.0134169495414515,0.000541733149852557,-0.000857784995909006,-6.00911347012423,-0.000888451643773721,-0.000827118348044291,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-4.51356335048698,Sub-ms,8.90029543402881e-306,p < 1e-15,***
10013,HeldOutHighNLOS,ShortHighNLOS,Default,AoI-aware,Risk-constrained-v6,AvgTxCost,1.68682196339434,2.24298922669111e-16,3.04284525790349,4.48597845338221e-16,1.35602329450915,80.3892363234627,1.35602329450915,1.35602329450915,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,Inf,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10013,HeldOutHighNLOS,ShortHighNLOS,Default,AoI-aware,Risk-constrained-v6,EmgTimely,0.993504587155963,0.0029704468809034,1,0,0.00649541284403644,0.649541284403654,0.00601608882312048,0.00697473686495239,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,2.18667867309615,Below1pp,8.90029543402881e-306,p < 1e-15,***
10013,HeldOutHighNLOS,ShortHighNLOS,ForestGeometry,AoI-aware,Risk-constrained-v6,TimelyRate,0.553843594009983,0.00902010825867457,0.552811980033278,0.00737679455933321,-0.00103161397670556,-0.103161397670559,-0.00205779663468444,-5.43131872668108e-06,0.251358227869789,p = 0.2514,0.502716455739579,p = 0.5027,n.s.,n.s.,-0.157253599114064,-0.162218338853696,Below1pp,1,p = 1,n.s.
10013,HeldOutHighNLOS,ShortHighNLOS,ForestGeometry,AoI-aware,Risk-constrained-v6,LossRate,0.394442595673877,0.0104555713965401,0.382196339434276,0.00961580157174644,-0.0122462562396006,-1.22462562396007,-0.0134294172562865,-0.0110630952229147,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-0.994897959183674,-1.67019390224449,Meaningful,8.90029543402881e-306,p < 1e-15,***
10013,HeldOutHighNLOS,ShortHighNLOS,ForestGeometry,AoI-aware,Risk-constrained-v6,AvgDelay,0.0572719968658033,0.000407116374177458,0.057497941826116,0.000351760864188505,0.000225944960312584,0.394512104828522,0.000175296096612198,0.00027659382401297,3.58513038811736e-07,p = 3.585e-07,1.07553911643521e-06,p = 1.076e-06,***,***,0.700392156862745,0.719847259699985,Sub-ms,4.26630516185966e-05,p = 4.266e-05,***
10013,HeldOutHighNLOS,ShortHighNLOS,ForestGeometry,AoI-aware,Risk-constrained-v6,AvgTxCost,3.42742096505823,0,3.48163627287853,0.0546802671175812,0.0542153078203007,1.58181059090825,0.0453918659105815,0.0630387497300198,2.38253861084559e-12,p = 2.383e-12,9.53015444338234e-12,p = 9.530e-12,***,***,0.882352941176471,0.991496762510675,SeeDelta,3.38320482740073e-10,p = 3.383e-10,***
10013,HeldOutHighNLOS,ShortHighNLOS,ForestGeometry,AoI-aware,Risk-constrained-v6,EmgTimely,0.607192660550459,0.009281086204721,0.607669724770642,0.00765731808250368,0.000477064220183561,0.0477064220183565,-0.00058426988101632,0.00153839832138344,0.608034117008336,p = 0.608,0.608034117008336,p = 0.608,n.s.,n.s.,0.105314009661836,0.0725324137875007,Below1pp,1,p = 1,n.s.
10007,HeldOutLongMixed,LongMixed,Default,AoI-aware,Risk-constrained-v6,TimelyRate,0.977870216306156,0.00438617591805237,0.995740432612313,0.00233284414478458,0.0178702163061564,1.78702163061564,0.0172197206028292,0.0185207120094835,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,4.43294946472624,Meaningful,8.90029543402881e-306,p < 1e-15,***
10007,HeldOutLongMixed,LongMixed,Default,AoI-aware,Risk-constrained-v6,LossRate,0.0221297836938436,0.00438617591805226,0.00425956738768719,0.00233284414478446,-0.0178702163061564,-1.78702163061564,-0.0185207120094835,-0.0172197206028293,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-4.43294946472641,Meaningful,8.90029543402881e-306,p < 1e-15,***
10007,HeldOutLongMixed,LongMixed,Default,AoI-aware,Risk-constrained-v6,AvgDelay,0.0262002448452387,0.0015536251697483,0.0211206018161471,0.000658579851997883,-0.00507964302909163,-19.3877693093953,-0.00529338035799928,-0.00486590570018397,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-3.83495453046809,Meaningful,8.90029543402881e-306,p < 1e-15,***
10007,HeldOutLongMixed,LongMixed,Default,AoI-aware,Risk-constrained-v6,AvgTxCost,2.29806988352745,4.48597845338221e-16,2.82916472545756,0.00846073080261814,0.531094841930114,23.1104739562969,0.529729582199577,0.532460101660652,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,62.7717456470508,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10007,HeldOutLongMixed,LongMixed,Default,AoI-aware,Risk-constrained-v6,EmgTimely,0.999294117647059,0.00152191346859452,1,0,0.000705882352941174,0.0705882352941112,0.000460299882524799,0.000951464823357549,0.00103948249750907,p = 0.001039,0.00103948249750907,p = 0.001039,**,**,1,0.463812409514356,Below1pp,0.110185144735961,p = 0.1102,n.s.
10007,HeldOutLongMixed,LongMixed,ForestGeometry,AoI-aware,Risk-constrained-v6,TimelyRate,0.85630615640599,0.00678804630324752,0.865391014975042,0.00402336840499426,0.00908485856905153,0.908485856905161,0.00835870076506075,0.00981101637304231,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,2.01880589847898,Below1pp,8.90029543402881e-306,p < 1e-15,***
10007,HeldOutLongMixed,LongMixed,ForestGeometry,AoI-aware,Risk-constrained-v6,LossRate,0.14369384359401,0.00678804630324751,0.134608985024958,0.00402336840499427,-0.00908485856905151,-0.90848585690515,-0.00981101637304229,-0.00835870076506074,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-2.01880589847899,Below1pp,8.90029543402881e-306,p < 1e-15,***
10007,HeldOutLongMixed,LongMixed,ForestGeometry,AoI-aware,Risk-constrained-v6,AvgDelay,0.0613214261979233,0.00171779741024843,0.0584032596812939,0.000990169925261487,-0.00291816651662944,-4.7588040552264,-0.00309896263854032,-0.00273737039471856,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-2.60452399433504,Meaningful,8.90029543402881e-306,p < 1e-15,***
10007,HeldOutLongMixed,LongMixed,ForestGeometry,AoI-aware,Risk-constrained-v6,AvgTxCost,2.29806988352745,4.48597845338221e-16,2.69273277870216,0.0251056906939014,0.394662895174707,17.1736681292265,0.390611733482964,0.39871405686645,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,15.7200572566035,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10007,HeldOutLongMixed,LongMixed,ForestGeometry,AoI-aware,Risk-constrained-v6,EmgTimely,0.999294117647059,0.00152191346859452,1,0,0.000705882352941174,0.0705882352941112,0.000460299882524799,0.000951464823357549,0.00103948249750907,p = 0.001039,0.00103948249750907,p = 0.001039,**,**,1,0.463812409514356,Below1pp,0.110185144735961,p = 0.1102,n.s.
10015,HeldOutBoundary,LongLowNLOS,Default,AoI-aware,Risk-constrained-v6,TimelyRate,0.982129783693844,0.00408690360393466,0.996905158069883,0.00198901721145451,0.0147753743760398,1.47753743760398,0.0141625397622338,0.0153882089898458,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,3.890474832435,Meaningful,8.90029543402881e-306,p < 1e-15,***
10015,HeldOutBoundary,LongLowNLOS,Default,AoI-aware,Risk-constrained-v6,LossRate,0.0178702163061564,0.00408690360393459,0.00309484193011647,0.00198901721145443,-0.0147753743760399,-1.47753743760399,-0.015388208989846,-0.0141625397622339,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-3.89047483243516,Meaningful,8.90029543402881e-306,p < 1e-15,***
10015,HeldOutBoundary,LongLowNLOS,Default,AoI-aware,Risk-constrained-v6,AvgDelay,0.0232924526344327,0.00183564327370538,0.0158255531077818,0.000830040458899379,-0.00746689952665085,-32.0571630812837,-0.00773702552000556,-0.00719677353329613,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-4.46047730438944,Meaningful,8.90029543402881e-306,p < 1e-15,***
10015,HeldOutBoundary,LongLowNLOS,Default,AoI-aware,Risk-constrained-v6,AvgTxCost,1.29074875207987,2.24298922669111e-16,1.34265956738769,0.0141993783967576,0.0519108153078161,4.02175986799669,0.0496195428425865,0.0542020877730456,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,3.65585125329639,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10015,HeldOutBoundary,LongLowNLOS,Default,AoI-aware,Risk-constrained-v6,EmgTimely,0.998461538461538,0.0108785658644084,1,0,0.00153846153846154,0.15384615384616,-0.000216950404923043,0.00329387348184612,0.317310527664727,p = 0.3173,0.317310527664727,p = 0.3173,n.s.,n.s.,1,0.14142135623731,Below1pp,1,p = 1,n.s.
10015,HeldOutBoundary,LongLowNLOS,ForestGeometry,AoI-aware,Risk-constrained-v6,TimelyRate,0.859567387687188,0.008616386479863,0.908219633943428,0.00669248483383885,0.0486522462562396,4.86522462562398,0.0473240378804231,0.0499804546320561,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,5.91077033482367,Meaningful,8.90029543402881e-306,p < 1e-15,***
10015,HeldOutBoundary,LongLowNLOS,ForestGeometry,AoI-aware,Risk-constrained-v6,LossRate,0.140432612312812,0.00861638647986299,0.0917803660565724,0.00669248483383892,-0.0486522462562396,-4.86522462562396,-0.0499804546320561,-0.0473240378804231,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-5.91077033482364,Meaningful,8.90029543402881e-306,p < 1e-15,***
10015,HeldOutBoundary,LongLowNLOS,ForestGeometry,AoI-aware,Risk-constrained-v6,AvgDelay,0.079442357288877,0.00416757094672105,0.0557947256975844,0.00309375220827149,-0.0236476315912926,-29.7670315916011,-0.0242739900310687,-0.0230212731515165,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-6.09217149920521,Meaningful,8.90029543402881e-306,p < 1e-15,***
10015,HeldOutBoundary,LongLowNLOS,ForestGeometry,AoI-aware,Risk-constrained-v6,AvgTxCost,1.38299500831947,2.24298922669111e-16,1.50821397670549,0.0240792940167083,0.125218968386018,9.05418802184806,0.121333430454636,0.129104506317401,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,5.20027573479233,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10015,HeldOutBoundary,LongLowNLOS,ForestGeometry,AoI-aware,Risk-constrained-v6,EmgTimely,0.986153846153846,0.0298529180378157,1,0,0.0138461538461539,1.38461538461538,0.00902895923414032,0.0186633484581674,0.00103948249750907,p = 0.001039,0.00103948249750907,p = 0.001039,**,**,1,0.463812409514355,Meaningful,0.110185144735961,p = 0.1102,n.s.
10014,Primary,CurvedBlind,Default,Link-delay-aware,Risk-constrained-v6,TimelyRate,0.934575707154742,0.00796515371186159,0.991813643926789,0.00344196137102871,0.0572379367720465,5.72379367720465,0.056075802706215,0.058400070837878,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,7.94758427829272,Meaningful,8.90029543402881e-306,p < 1e-15,***
10014,Primary,CurvedBlind,Default,Link-delay-aware,Risk-constrained-v6,LossRate,0.0654242928452579,0.00796515371186151,0.0081863560732113,0.00344196137102884,-0.0572379367720466,-5.72379367720466,-0.0584000708378782,-0.0560758027062151,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-7.94758427829275,Meaningful,8.90029543402881e-306,p < 1e-15,***
10014,Primary,CurvedBlind,Default,Link-delay-aware,Risk-constrained-v6,AvgDelay,0.0363236063175035,0.00261388083372033,0.017353066814409,0.00120657982170193,-0.0189705395030944,-52.2264759101108,-0.0193415392042605,-0.0185995398019284,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-8.25113182088644,Meaningful,8.90029543402881e-306,p < 1e-15,***
10014,Primary,CurvedBlind,Default,Link-delay-aware,Risk-constrained-v6,AvgTxCost,1.62945091514143,2.24298922669111e-16,2.00055241264559,0.031027786794728,0.371101497504161,22.774634943327,0.366094721041608,0.376108273966714,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,11.9602954590115,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10014,Primary,CurvedBlind,Default,Link-delay-aware,Risk-constrained-v6,EmgTimely,0.983333333333333,0.0505076272276106,1,0,0.0166666666666667,1.66666666666667,0.00851653978666684,0.0248167935466666,0.0196306144870619,p = 0.01963,0.0196306144870619,p = 0.01963,*,*,1,0.329983164553722,Meaningful,1,p = 1,n.s.
10014,Primary,CurvedBlind,ForestGeometry,Link-delay-aware,Risk-constrained-v6,TimelyRate,0.787587354409318,0.00464104016006028,0.799400998336106,0.00503293758701834,0.0118136439267886,1.18136439267886,0.0112041553328935,0.0124231325206837,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,3.12770437437186,Meaningful,8.90029543402881e-306,p < 1e-15,***
10014,Primary,CurvedBlind,ForestGeometry,Link-delay-aware,Risk-constrained-v6,LossRate,0.212312811980033,0.00473015182841265,0.200499168053245,0.00512295271268192,-0.0118136439267886,-1.18136439267886,-0.0124231325206837,-0.0112041553328935,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-3.12770437437187,Meaningful,8.90029543402881e-306,p < 1e-15,***
10014,Primary,CurvedBlind,ForestGeometry,Link-delay-aware,Risk-constrained-v6,AvgDelay,0.0849000108208715,0.00196971183724742,0.0801658886685875,0.00193947242902532,-0.00473412215228398,-5.57611489858629,-0.00498984028567699,-0.00447840401889098,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-2.98734469991858,Meaningful,8.90029543402881e-306,p < 1e-15,***
10014,Primary,CurvedBlind,ForestGeometry,Link-delay-aware,Risk-constrained-v6,AvgTxCost,1.69833610648918,2.24298922669111e-16,2.28425324459235,0.047505662547379,0.585917138103168,34.4994807485064,0.578251421091066,0.59358285511527,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,12.3336273337692,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10014,Primary,CurvedBlind,ForestGeometry,Link-delay-aware,Risk-constrained-v6,EmgTimely,0.0233333333333333,0.0753675799587829,0.0233333333333333,0.0753675799587829,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10006,Reference,Mixed,Default,Link-delay-aware,Risk-constrained-v6,TimelyRate,0.930981697171381,0.00934154332620189,0.989983361064892,0.00301587577978752,0.0590016638935108,5.90016638935109,0.0575070436881986,0.0604962840988231,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,6.37002025888055,Meaningful,8.90029543402881e-306,p < 1e-15,***
10006,Reference,Mixed,Default,Link-delay-aware,Risk-constrained-v6,LossRate,0.0689184692179701,0.00927385910913482,0.00931780366056572,0.00304403339074535,-0.0596006655574043,-5.96006655574043,-0.0610996890566992,-0.0581016420581095,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-6.41578898772841,Meaningful,8.90029543402881e-306,p < 1e-15,***
10006,Reference,Mixed,Default,Link-delay-aware,Risk-constrained-v6,AvgDelay,0.0410215527849062,0.00358914283044398,0.0239986346904632,0.000939370565586915,-0.017022918094443,-41.4974981169083,-0.0176003077338461,-0.0164455284550399,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-4.75743021160322,Meaningful,8.90029543402881e-306,p < 1e-15,***
10006,Reference,Mixed,Default,Link-delay-aware,Risk-constrained-v6,AvgTxCost,2.2032445923461,8.97195690676443e-16,2.84895673876871,0.00762516267387652,0.645712146422612,29.3073292300713,0.644481717541194,0.64694257530403,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,84.6817535624249,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10006,Reference,Mixed,Default,Link-delay-aware,Risk-constrained-v6,EmgTimely,0.990723684210526,0.00509126179188427,0.995065789473684,0.0034691783506188,0.00434210526315787,0.434210526315792,0.00376024368521579,0.00492396684109995,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,1.20417074117962,Below1pp,8.90029543402881e-306,p < 1e-15,***
10006,Reference,Mixed,ForestGeometry,Link-delay-aware,Risk-constrained-v6,TimelyRate,0.706888519134775,0.00424357758106409,0.713078202995008,0.00505534016184772,0.00618968386023288,0.618968386023289,0.00578361568632652,0.00659575203413924,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,2.45967042237854,Below1pp,8.90029543402881e-306,p < 1e-15,***
10006,Reference,Mixed,ForestGeometry,Link-delay-aware,Risk-constrained-v6,LossRate,0.292079866888519,0.00437275855925885,0.285890183028286,0.00506126022372303,-0.00618968386023288,-0.618968386023289,-0.00659575203413924,-0.00578361568632652,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-2.45967042237855,Below1pp,8.90029543402881e-306,p < 1e-15,***
10006,Reference,Mixed,ForestGeometry,Link-delay-aware,Risk-constrained-v6,AvgDelay,0.0883573770181505,0.00112356794951149,0.086104227800985,0.00136926565336346,-0.00225314921716543,-2.55004086042822,-0.00240697353596281,-0.00209932489836806,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-2.36359116047096,Meaningful,8.90029543402881e-306,p < 1e-15,***
10006,Reference,Mixed,ForestGeometry,Link-delay-aware,Risk-constrained-v6,AvgTxCost,2.26455906821964,0,2.89883727121463,0.0175759194000457,0.634278202994994,28.0089052167517,0.631442077423355,0.637114328566633,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,36.087910314003,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10006,Reference,Mixed,ForestGeometry,Link-delay-aware,Risk-constrained-v6,EmgTimely,0.799868421052631,0.00383845448433506,0.799868421052631,0.00383845448433506,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10011,Boundary,Open,Default,Link-delay-aware,Risk-constrained-v6,TimelyRate,0.992778702163061,0.00307377162760905,0.995108153078203,0.0021369133440131,0.00232945091514143,0.232945091514158,0.00199069866188158,0.00266820316840128,4.44089209850063e-15,p = 4.441e-15,1.77635683940025e-14,p = 1.776e-14,***,***,1,1.1096314934617,Below1pp,6.83897383169096e-13,p = 6.839e-13,***
10011,Boundary,Open,Default,Link-delay-aware,Risk-constrained-v6,LossRate,0.00722129783693843,0.00307377162760908,0.004891846921797,0.00213691334401308,-0.00232945091514143,-0.232945091514143,-0.00266820316840128,-0.00199069866188158,4.44089209850063e-15,p = 4.441e-15,1.77635683940025e-14,p = 1.776e-14,***,***,-1,-1.1096314934617,Below1pp,6.83897383169096e-13,p = 6.839e-13,***
10011,Boundary,Open,Default,Link-delay-aware,Risk-constrained-v6,AvgDelay,0.0134185497165734,0.000618151913405807,0.013062506390905,0.000488508813437589,-0.000356043325668432,-2.65336666919136,-0.000408114796977948,-0.000303971854358916,6.21724893790088e-15,p = 6.217e-15,1.77635683940025e-14,p = 1.776e-14,***,***,-1,-1.1033426422322,Sub-ms,9.32587340685131e-13,p = 9.326e-13,***
10011,Boundary,Open,Default,Link-delay-aware,Risk-constrained-v6,AvgTxCost,1.71880199667221,2.24298922669111e-16,1.88823460898503,0.0329345515357784,0.169432612312815,9.85759922555682,0.164118152131527,0.174747072494103,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,5.14452465304566,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10011,Boundary,Open,Default,Link-delay-aware,Risk-constrained-v6,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10011,Boundary,Open,ForestGeometry,Link-delay-aware,Risk-constrained-v6,TimelyRate,0.672978369384359,0.0127261606319052,0.801863560732113,0.0107351596301574,0.128885191347754,12.8885191347754,0.126782791998294,0.130987590697214,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,9.89225289356092,Meaningful,8.90029543402881e-306,p < 1e-15,***
10011,Boundary,Open,ForestGeometry,Link-delay-aware,Risk-constrained-v6,LossRate,0.324026622296173,0.0129139086565136,0.191913477537438,0.010665300737095,-0.132113144758736,-13.2113144758736,-0.134223081103571,-0.1300032084139,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-10.1037846364048,Meaningful,8.90029543402881e-306,p < 1e-15,***
10011,Boundary,Open,ForestGeometry,Link-delay-aware,Risk-constrained-v6,AvgDelay,0.134645181286447,0.00380721298623911,0.0918747681598966,0.00357534409709855,-0.0427704131265506,-31.7652757550676,-0.0434428720247314,-0.0420979542283698,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-10.2632546307767,Meaningful,8.90029543402881e-306,p < 1e-15,***
10011,Boundary,Open,ForestGeometry,Link-delay-aware,Risk-constrained-v6,AvgTxCost,2.35610316139767,0.000564744184645981,3.22404059900166,0.0739633217627875,0.867937437603989,36.837836807159,0.856008375393932,0.879866499814047,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,11.7405791719572,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10011,Boundary,Open,ForestGeometry,Link-delay-aware,Risk-constrained-v6,EmgTimely,0.451,0.0911883003594704,0.485,0.0991031208965115,0.034,3.4,0.022655210743826,0.0453447892561741,0.000627240697762099,p = 6.272e-04,0.000627240697762099,p = 6.272e-04,***,***,0.588235294117647,0.483604003674434,Meaningful,0.0671147546605446,p = 0.06711,n.s.
10019,DenseBlind,ShortRangeOccluded,Default,Link-delay-aware,Risk-constrained-v6,TimelyRate,0.999866888519135,0.000455985882891538,0.999866888519135,0.000455985882891538,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10019,DenseBlind,ShortRangeOccluded,Default,Link-delay-aware,Risk-constrained-v6,LossRate,0.000133111480865225,0.000455985882891631,0.000133111480865225,0.000455985882891631,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10019,DenseBlind,ShortRangeOccluded,Default,Link-delay-aware,Risk-constrained-v6,AvgDelay,0.0120961677381482,0.000119548825558132,0.0120953488285495,0.000119765073810153,-8.18909598774044e-07,-0.00676999208757711,-1.47320651892784e-06,-1.64612678620247e-07,0.153268027393647,p = 0.1533,0.613072109574587,p = 0.6131,n.s.,n.s.,-1,-0.201961454139219,Sub-ms,1,p = 1,n.s.
10019,DenseBlind,ShortRangeOccluded,Default,Link-delay-aware,Risk-constrained-v6,AvgTxCost,2.49966722129784,4.48597845338221e-16,3.04475873544092,0,0.54509151414308,21.8065632696525,0.54509151414308,0.54509151414308,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,Inf,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10019,DenseBlind,ShortRangeOccluded,Default,Link-delay-aware,Risk-constrained-v6,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
